SFPQ	2	0.003882
SRP9	5	0.005508
GNAI3	6	0.000000
ADI1	6	0.000000
NFU1	4	0.006676
WIPF1	6	0.000000
ACADM	6	0.000000
XRCC5	2	0.003882
MTHFD2	2	0.003882
CSRNP1	6	0.000000
LRRFIP1	1	0.007803
KHDRBS1	6	0.000000
ZMYND12	6	0.000000
IFT57	6	0.008462
UXS1	6	0.008462
CMTM6	9	0.004500
CNST	9	0.004500
ITGA4	9	0.005445
LBR	9	0.004500
LRRFIP2	9	0.004500
ST6GAL2	9	0.004500
TMEM163	9	0.004500
ZEB2	9	0.004500
SPAST	6	0.000000
CCDC28B	7	0.006396
MIR4435-1HG	7	0.005053
SERPINE2	7	0.006396
SLAMF8	6	0.006769
COA5	6	0.000000
COA6	6	0.000000
ITGB3BP	6	0.000000
MINOS1	6	0.000000
TRMT10C	6	0.000000
APOA1BP	5	0.005508
GNL2	5	0.005508
IMMT	2	0.003882
POLR2D	2	0.003882
PPM1G	5	0.005508
SDF4	2	0.003882
TIGD1	2	0.003882
PTPRC	10	0.006212
RCSD1	10	0.006212
ID3	6	0.000000
VAV3	6	0.000000
RLF	6	0.000000
UBE2J2	6	0.000000
C1D	5	0.004957
DFFA	6	0.000000
PRDX6	6	0.000000
S100A13	6	0.000000
PPM1B	6	0.000000
CAPZB	9	0.003600
TADA3	6	0.000000
USP48	6	0.000000
GBE1	6	0.000000
HIGD1A	6	0.000000
KRTCAP2	6	0.000000
PFDN2	6	0.000000
RNF181	6	0.000000
SELK	5	0.004407
TMCO1	6	0.000000
UTP11L	6	0.000000
DYNC1LI1	10	0.004970
RASSF1	6	0.000000
ZCCHC11	6	0.000000
GPN1	6	0.000000
ADSS	6	0.000000
RP11-312B8.1	8	0.006826
NMNAT3	4	0.006009
ACTR1B	6	0.000000
CERS2	6	0.000000
GLT8D1	7	0.005757
CREG1	6	0.000000
METTL21A	6	0.000000
NGLY1	6	0.000000
CDCA7	9	0.003600
ANKRD36	6	0.000000
SMAP2	6	0.007616
ASNSD1	5	0.004407
SRBD1	6	0.000000
RNPEP	6	0.007616
HADHB	6	0.000000
CAP1	6	0.000000
EIF4G3	9	0.004050
MFF	9	0.004050
RAB13	9	0.004050
UBE2F	9	0.004050
SLC25A26	6	0.000000
RBM45	6	0.000000
RP4-635E18.8	6	0.000000
ZC3H11A	6	0.000000
RPN1	6	0.000000
NKTR	8	0.006826
HSPB11	6	0.000000
TPR	6	0.000000
TMEM110	2	0.003493
MRPS14	6	0.000000
SLC25A33	6	0.000000
NAA50	2	0.003493
SNX17	2	0.003493
RP5-1024G6.8	7	0.005117
CCDC150	6	0.000000
NR4A2	6	0.000000
AKR1A1	6	0.000000
AUP1	6	0.000000
SZRD1	6	0.000000
MOB4	6	0.000000
MITD1	6	0.000000
SRRM1	6	0.000000
ZC3H15	6	0.000000
DNAJC8	6	0.000000
COMMD1	6	0.000000
SCP2	9	0.003600
RP11-169K16.9	6	0.000000
PEF1	6	0.000000
RPUSD3	6	0.000000
NLRP3	6	0.000000
ISY1	6	0.000000
AGPS	6	0.000000
AMPD2	6	0.000000
PMF1	6	0.000000
TXNDC12	6	0.000000
RPIA	6	0.000000
GBP1	6	0.000000
RP11-296O14.3	6	0.000000
SDHB	6	0.000000
LRP8	6	0.000000
IFI6	6	0.000000
IMP4	6	0.000000
TFDP2	6	0.000000
SNX4	6	0.000000
ATPAF1	6	0.000000
ARIH2	6	0.000000
SIKE1	6	0.000000
DUSP23	6	0.000000
SOAT1	6	0.000000
DAP3	6	0.000000
CMTM7	6	0.000000
BCAS2	8	0.006068
ATF2	6	0.000000
PABPC4	8	0.006068
RP11-452F19.3	6	0.000000
ABHD14B	6	0.000000
PXK	6	0.000000
CCDC88A	6	0.000000
PGM1	6	0.000000
PROS1	6	0.000000
ZDHHC3	6	0.000000
STK17B	6	0.000000
SMARCC1	6	0.000000
C3orf52	6	0.000000
CLSTN1	5	0.004407
SEPT2	6	0.000000
C1orf174	10	0.004970
FAM134A	6	0.000000
DNMT3A	6	0.000000
STK16	6	0.000000
ERI3	2	0.003105
PSMD14	5	0.004407
SYF2	2	0.003105
TSN	2	0.003105
UAP1	2	0.003105
CROCCP2	6	0.000000
NTRK1	8	0.006068
SNRNP27	10	0.004970
SMYD2	6	0.000000
SNX7	6	0.000000
