Gene	E1911_598	E848_141	E564_258	E1661_385	E481_482	E1481_37	E793_260	E322_738	E1937_524	E1932_285	E824_714	E229_563	E252_365	E1593_57	E1556_530	E295_315	E247_786	E1629_735	E1177_188	E936_332	E1559_362	E1742_207	E1138_631	E1521_653	E733_224	E1473_0	E1539_693	E1308_293	E144_406	E1604_244	E1635_683	E1992_58	E1337_68	E1280_437	E630_354	E547_592	E135_314	E561_201	E308_797	E1485_548	E638_327	E656_306	E1234_546	E497_280	E1354_157	E1101_81	E1516_162	E1677_296	E65_69	E271_56	E1361_67	E752_246	E389_466	E78_714	E1546_420	E1103_437	E44_252	E925_790	E1026_297	E901_642	E775_99	E688_213	E315_419	E1343_177	E1140_350	E1440_740	E69_569	E1198_299	E1648_582	E1884_600	E855_305	E1715_711	E1874_72	E956_795	E1304_348	E708_334	E1405_115	E1829_688	E1072_590	E1263_135	E499_203	E1728_291	E1545_162	E375_620	E428_757	E882_592	E53_38	E781_307	E43_227	E1878_796	E1494_14	E800_158	E358_446	E116_534	E1815_373	E825_621	E861_42	E1895_32	E967_438	E312_688	E1492_23	E597_118	E1930_504	E670_686	E1690_294	E1568_423	E1052_10	E701_265	E1290_221	E403_748	E1549_620	E1065_63	E1627_478	E702_169	E759_4	E1520_347	E860_734	E1446_305	E1445_510	E1342_173	E213_737	E1892_584	E731_231	E79_461	E1184_683	E157_287	E56_406	E932_328	E667_368	E1367_103	E1622_728	E512_333	E1655_206	E159_785	E1713_62	E787_226	E747_322	E1918_332	E484_43	E302_201	E1249_319	E405_779	E994_479	E1786_739	E1849_538	E190_511	E614_747	E1674_473	E1768_668	E361_15	E1089_20	E1512_109	E1650_632	E1704_269	E1632_196	E126_197	E72_761	E1912_782	E1132_422	E320_596	E1762_307	E1480_500	E1872_475	E118_392	E541_419	E1439_493	E382_63	E968_393	E1575_529	E802_444	E1396_9	E348_515	E1157_156	E1896_194	E1106_493	E435_701	E1503_247	E1436_719	E1636_391	E20_415	E1743_439	E837_761	E1426_350	E1383_796	E1020_514	E917_687	E1310_3	E426_305	E1376_487	E1148_580	E352_307	E1355_210	E440_63	E1353_381	E839_51	E32_44	E179_637	E1691_53	E697_233	E815_351
RPLP1_cmp	0	0	0.820594658901873	0	0	0	0	0	0	0.172468474297714	0	0.0010729789315075	2.21077585718423	0	0	0	0	0	0.961400185963553	0	0.292476458808779	0	0.054033778736465	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00712400300745337	0	0	0	0	0	0	0	0	1.40387448003984	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0156745105864617	0	0	0	0	0	0	0	0	0	0	0	0	1.87068980221139	0	0	0	0	0	0	0	0	0	0	0	0	0	0.851568900945239	0	0	0	1.42535080225009	0.00841086317294987	0	0	1.87594715843652	0.0269637436232103	1.66391544262781	0	0	0	0	0	0	0.619438927373806	0	0	0	0	0.990761015325588	0	0	0	0	0.0286295698144502	0	0	0	0	0.0694046525946813	2.32430941504782	0.0594600157353547	0	0	0	1.66546958061189	0	0	0	0	0	0	0	0	0.00539518959835472	0	0	0	0	0	2.15068951043072	0	0	0	1.84861713577474	0	0	2.03573401898915	0	0	0	0	0.164664091007325	1.76669628229379	0	0	0	0	0	1.41807504672462	0	0	0	0	0	0	0	0.0104889167654005	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RPS15A_cmp	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.360774000332304	0.0108643107453846	0	0.024426696037925	0	0.0149091798900423	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0141925158830745	0	0	0	0	0	0	0	0.0418575540296282	0	0	0	0	0	0	0.0183339120247553	0	0	0.00062517044045685	0	0.0469115089029873	0	0	0	0	0	0	0.00539866334808524	0	0	0.0124622665358853	0.0153515362820257	0	0	0	0	0	0.00550600815633715	0.00154970950933099	0	0	0	0	0.00412266365076908	0	0	0	0.0854801631207442	0	0.0092252872443082	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.386333640723066	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00519138632763679	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00205552051903678	0	0	0	0	0	0	0.0874059201627895	0.012760522459099	0	0	0	0	0	0	0	0	0	0	0.0119815552835493	0	0	0	0	0	0.270431350358501	0.00367539540746913	0	0	0	0	0	0	0	0.1554479896536	0	0	0.00164500599708834	0	0	0	0	0	0	0	0.668517862013063	0.0137826578060465	0
SCAMP1_cmp	0	0	0	0	0	0	0	0.88934552059052	0	0	0	0.0415034383538671	0.00420654761505401	0	0	0.00154239089808661	0	1.64727897434655	0	0	0.282060217316203	0	0	0.093562533779911	0	0.01	0	0	0	0	0	0	0	0	0	0	0.334246723587048	0	0	0	0	0	0.00581765846437639	0	0	0	0	0	0	0	0	0.133760681715869	0	0	0	0	0	0	0	0	0.766023054551313	0	0	0	0	0	0.0203015944510305	0.0137433652588059	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.73890454042258	0	0	0	2.03894966062446	0.00452319190716733	0	0	0	0.0532338863060612	0	0.204154042926001	0	0	0	0	0	0	1.36127109586381	0	0	0	0	0	0	0	0	0	0.271752579912015	0	0.32001644578042	0	0	0	0.193368413243618	0.704405728892818	0	0	0	0	0	0	0	0	0	0	0.675334596046553	0	0	0	0.00404535921941164	0	0	1.00427597226574	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0071259854417114	0	0	0	0	0	0	0	0	0.0261625929354458	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.053885353737781	0	0	0	0	0	0	0	0	0	0	0	0	0.00292038216505677	0	0	0	0.975643454142625	0
SEPT1_cmp	0	0	0	0.440648565613025	0	0	0	0	0.00564040266003277	0	0	0	0	0.0798898389697592	0.0187037471688678	0	0	0	0	0	0	0	0	0.0265470132812309	0	0.01	0	0	0	0	0	0.010954378517841	0	0.0169252446136866	0	0	0.00469947138637663	0	0.0143450257554093	0	0	0	0	0	0	0	0.0200597715622353	0	0	0	0.389065634640413	0	0.0550196188744106	0	0	0	0	0	0	0	0.00488772582657366	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00556004174369656	0	0	0	0	0	0	0.00959984892006876	0	0	0.0466499119826037	0	0	0	0	0	0	0.0134313915163801	0	0	0	0	0	0	0	0.02364401666348	0	0.034068035782674	0	0	0	0	0	0	0	0	0.00154376965785847	0	0.0210219892632561	0	0	0	0	0	0	0	0	0.0389382119034792	0	0.0258243486266131	0	0	0.00228887582735714	0	0	0	0	0	0	0.0709958253536436	0	0	0	0	0	0	0	0.570791497740667	0	0.00619013343349092	0	0	0.0375785855252553	0	0	0.00223297060125961	0	0	0	0	0	0.121823548558127	0	0	0.297477010611907	0	0.0983905229260875	0	0	0	0	0	0	0	0	0.00141839801741847	0	0	0	0	0	0	0.00337088539533479	0	0	0	0	0	0	0	0	0	0.727123878818186	0	0	1.20063638250389	0	0
SERPINB1_cmp	0	0	0	0	0	0.00192268084531158	0	0	0	0	0	0	0	0	0	0.0116260221602456	0	0	0	0	1.32230184167399	0	0	0	0	0	1.68471658892511	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0548712893302576	0	0	0	0	0	1.64588091830312	1.94060818616985	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0502000738931858	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00309224128082902	0	0	0	0	0	0	0	0	0	0	0	0	0	1.92327246428948	0	0	1.53538487674121	0	1.38583825698766	0	0	1.91754011770767	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0945505570146132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.626366066783995	0	1.9433197040717	0	0	0	1.98460433228991	0.129181521568189	0	0	0	1.41609468834015	0	0	0	0	0	0.00836395731327155	0	0	0	0	0	0	0	0	0	0.00149394434312117	0	0	0	0	0	0	0	1.96749613591371	0	0.0204947363487843	0	0	0	0
SMC2_cmp	0.0252287050006312	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00576156139405489	0	1.5772760891042	0	0	0	2.05136758625043	0	0.0500420181115553	1.95869596300361	0	1	0	0	0	0	0	0.0313853594775093	0	0	0	0	0	0	0	0	0	2.00454767586415	0	1.33508375355946	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0047459676671569	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0301617361850102	0	0	0	0.00357081271614588	0	0	0.0532600479929333	0	0	0.0761970579187674	0	0	0	0	0	0	0	0	0	0	0	0	0	2.41872480542801	0.00359079568636541	0	0.00309381204035472	0.267693826615356	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0135025871113822	0	0	0	0	0	0	0	0.0144617441024663	0	0	0	0	0	0	0	0	0	0	0.421745660308449	0	0	0	0.0310290406083937	0	0	2.1570028850692	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.371085703387062	0	0.0159905619024874	0	0	0.0254047363582342	0	0	0	2.25023253642286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00471960429655103	0	0	1.078173898639	0
TLE4_cmp	0	0	0	0	0	0	0.00986954868769784	0.0151078156944273	0	0	0	0.061450905922453	0	0	0.00666829399994616	0	0	0	0	0.0205764375575253	0	0.716156152346179	0	0	0	0	0	0	0	1.33883872854918	0	0	0.316644760368487	0	1.31580738929122	0	0	0	0.0611510593695942	0	0	0	0	0	0.0716979994365862	0.0191267941087537	0	0	0	0	0	0	0	0	0	1.63242497523408	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00852952609222099	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000318986635089962	0	0	0	0	0	0	0	0	0	0	0.0113407224501276	0	0	0	0	0	0.0169372414458525	0	0	0	0	0.0100835590350885	0	0	0	0	0	0	0.423097670833026	0	0	0	0	0	0.00814393353618064	1.8024587273354	0	0	0	0	0	0.00601870984156472	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.922897872839397	0.121895450999007	0.346609914174095	0	0	0	0.389698000863258	0	0	0	0	0	0.0024628590482751	0	0	0	0.00179002722890767	0	1.69441306359615	0	0	0	0	0	0.0101675441899602	0	0	0	0	0	0	0	0.013029971023512	0	0	0	0	0	0	0	0	0	0	0	0.0134414302526165	0	0	0	0	0	0
TMED2_cmp	2.04579117905118	0	0	0	0	0.613789558358981	0	0	1.96339400533251	0	0	0	0	0	0	0	0	0	0	0	0	1.52683642506252	0	0	0	0	2.05765150490151	0	0	0	0	0	0	0	0	0	2.51250783459145	0	0	0	0	0	0	0	0	0	1.65975963139978	0	0	0	0.485119095416397	0	0	0	0	0	0	0	2.07057082919775	2.23722765968746	0	0	1.93056966178828	0	0	0	2.36177397705033	0	0	0	2.09783195734802	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.74564637403037	0	0	0	0	0	0	0	0	0	0	0	0	2.02080234951705	0	0	0	2.58029789511105	0	0	0	0	0	0.792990406362803	0	0	0	0	0	0	0	0	0	1.81411528998331	0	0	0	0	0	0	2.06523227111215	0	0	0	0	0	0	0	2.01058444186746	0	0	0	0	0	0	0	0	0	2.10370609566597	0	0	0	0	1.74789735039402	0	0	0	0	0	0	0	0	2.12036241980037	0	0	1.65564200004652	1.42814441733596	2.22267594839552	2.01942007767344	0	0	0	0	0	0	0	0	0	0	0	0	0	1.36406747527955	0	0	0	0	0	0	1.96262535258939	0	0.175308934688452	2.05366709323898	1.48313812294438	0	0	0	0	0	0	0.0721382795365305	1.40290636299583	0	0	0
TMEM19_cmp	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0415317746714063	0.00140012327979446	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00059321358523732	0.492629787823704	0	0	0	0	0	0	0	0	0	0.00240220260315357	0.0144589806102678	0	0.398866746469604	0	0	0	1.09301926504552	0.132084300553105	0	0.0210906746460989	0	0	0	0	0	0	0	0	0	0	0	0	0.000567228627379028	0	0.000388099414784854	0.0155443495616655	0	0	0	0	0	0	0	0	0.00458394490349793	0	0	0.0144323795013868	0	0	0	0	0	0	1.25861413097015	0	0	0	0.238482094231433	0	0	0.992700835296324	0	0	0	0	0	0	0.0470113302959261	0	0	0.050350872640942	0	0	0	0	0.0625229126237144	0	0	0	0	0	0	0	0	0.0219377289200678	0.0721480002248874	0	0.00392849066784862	0	0	0	0.00337604539889674	0	0	0	0	0	0	0	1.5905912254823	0	1.72297264824818	0	0	0	0	0	0.035490153958631	0	0	0	0	0.906879303174996	1.33561675237385	0	0.21245250143878	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.165196368195443	0	0	0	1.70934686328818	0.0445369737538056	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0718541886093693	0	0	0	0	0	0	0	0	0	0
TRPC4AP_cmp	0.000401121756254351	0	0	0	0.0469250269989472	0	0	0	0	0	0	0	0	0	0.00318846920168574	0	0	0	0	0	1.55639601002025	0	0	0	0	0	0	0	0	0	0	0	0	0	1.16403647721347	0	0	0.076920780713358	0	0	0	0	0.0091911096466286	0.133343447289269	0	0.0522454145360884	0	0	0	0	0	0	0	0	0	0	0	1.6509509838689	0	0	0	0	0	0	0	0	0	0	0	1.32872101035157	0	0	1.63354046091906	0	0	0	0.0266813814677313	0	0	0	0	0	1.53747353230039	0	0	0	0	2.24690548981773	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.168521800813478	0	0	0.0183414585414133	0	0	0.000509076466952956	0	0	0	0	0	0	0	0	0.122389867801673	0	0	0	0	0.0993014329560837	0	0	0	0.0111043310877264	0.0119752790154291	0	0	0	0	0.964237672064622	0	0	0	0	0	0	0	0	0	0	0	0	2.48510633697958	0	0	0	1.83520415128789	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0163871000400783	0	0	0	0	0	0	0	0.864410576693232	0	0	0	0	0	0	0	0	0	0.732842618362128	0	0.0343238678221621
UBA2_cmp	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.183177145899861	0	0	0	0	0	0	0	0	0	0	0	1.70586024431506	0.0048803353273367	0	0.0132117788519917	0	0	0	0	0	0.115204411338305	0	0	0	0	0	0	0	0	0	0	0	0	0.00138057257360378	0	0	0	0	0	0	0	0	0	0	0	2.34589201981932	0	2.19067246745217	0	0	0	0	1.92839073728749	0	0	0	0	0	0	0	0	0	0.00896141386887622	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00645428039784422	0	0	0	0	0	0	0	0	0	1.55608378542803	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.010158879921288	0	0	0	0	0	0.0114618642471214	0.00166717323039186	0	0	0.0294855097207838	0	0	0	0	0	0	0	0	0.00155289014451954	0	0	0	0.00195703482478892	0	0.0216018698615282	0	0	0	0	1.233909099888	0	0	0	0.00694083395006389	0.0204761859452767	0	0	0	0.0390461285524161	1.6238549965455	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.02488067276757	0	0.00850859905330225	0	0	0	0
UBA3_cmp	0	0	0.00726817672407976	0	1.29166071024855	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0170938773594911	0	0	0.683325500860365	1.80783790915923	0	0	0.687994836008226	0	0	0	0	0	0	0.191706437742222	0	0	0	0	0.0366251619911684	0	0	0	0.00411237953194625	0	0	0	0	0	0	0	0	0	0.0177578838540886	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00123053965027061	0	0	0	1.82946438501758	0	0	0	0	0	0	0	0	0	0	0	0	1.65116798749217	0	0	0	0	0	0	0	0.0143588489731411	0	0	0	0	0	0	0	0	0	0	0	0.0219991690067678	0	0	0.0483711499566414	1.99560415918275	0	0	0	0	0	0	0	0	0	0.00646414200027058	0	0	0	0	0.0364155845104113	0	0	0	0	0.0171024003350354	0.00899666885276225	0.00198648667330149	0	0.0483780480598154	0	0	0	0.000413739037010475	1.04932747082191	0	0	0	0	0	0	0	0.0140304097828614	0	0	0	0	0	0.750440696215248	0	0	0	0	0	0	1.83268778157539	0	0	0.012250032325125	0.00807757531481418	0	0	0	0	0.0330819626096363	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.76955477406832	0	0	0	0	0	0	0	0	0	0
UBN1_cmp	0	0	0	0	0	0	0	0	0.0717134620658429	1.58669931340345	0	0	0.0122149493397786	0	0	0.130886445545187	0	0	0	1.39389623990323	0.0906664798374226	0	0	0	0	0	0	0	0	0	0	0	0	0.279810996004122	0	0	0	0	1.76521013696242	0.00279783673266915	0	0	0	0	0	0	0	0	0	0	1.48345185422048	0	0	0	0	0.0219151684367049	0	0	1.85230602358062	0	0	0	0	0	0	0	0	1.85156449196747	0	0	0	0	0	0	0.0788887667086855	0	0	0	0	0	0	0	0	0	1.46477246021634	0	0	1.70428564433992	0	0	0.350267504753529	0	0	0	0	0	0	0	0	0	0.452775444053805	0	0	0.195935431099084	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00811465934365414	0	0	1.71061933672008	0	0	0	1.93976772256376	0	0	0.00138011358481934	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0180781411489627	0	0	0	0	0	0	0	0	0	1.70561640755261	0	0	0.387640915588223	0	0	0	0.424787039788017	0.0382026053461858	0.0360927420607801	0.200801310690541	0	0	0	0	0	0	0	0	2.55104715460805	0	1.50895068851962	0	0	0	0	0	0	0.0156496274075132	1.84742420445912	0	0	0	0	0.288080999979697	0	0.0509945703839298	0	0	0	0	0	0	0
ZNF226_cmp	0	0	0	0.0514333479691587	0	0	0.810526654447395	0	0	0.082818426136123	0.00662843861996434	0	0.00407942650550776	0	0	0.214332589087488	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00842667590562906	0.0669422216408133	0	0	0.803453463163789	0	0	1.16238137157512	0	0	0	0	0	0	0	0	1.24674366857478	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0147561883459506	0	0	0	0	0	0	0	0	0	0	0	0	0	1.88891241821765	0	0	0	0	0	0	0	0	0	0	0	0.111093046730346	0	0	0	0	0	0.000921237843742814	0	0	2.07570117266815	0	0	0	0	0	0	0	0	0	2.18051119749314	0	0	0	0.0324829486774007	0	0.0174293531322336	0	0.0867757497253711	0	1.84540355877401	0	0	0	0	0	0	0	0	0.0387422917261342	0	0	0	0	0	0	0	0	0	0	0	0	1.26352417868654	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0101890810854311	0	0	0	0	0	2.09967848293588	0	0	0.038897907399088	0	0	1.48048264431102	0	0	0	0	0	1.75688905898745	0	0	0	0	0	0.00877717186287181	0	0	0	0	0	0
