Edge	cluster8	cluster3	cluster2	cluster1	cluster6	cluster9	cluster10	cluster7	cluster
OCLN->FGR	0	0	0	0	0.8	0	0	0	9
OCLN->GSTM2	0.8	0	0	0	0	0	0	0	6
OCLN->MIIP	0.8	0	0	0	0	0	0	0	6
OCLN->ORC2	0.9	0	0	0	0	0	0	0	6
OCLN->RP11-355B11.2	0.8	0	0	0	0	0	0	0	6
OCLN->SLC39A10	0.9	0	0	0	0	0	0	0	6
OCLN->ZMYND12	0	0	0	0	0	0	0	1	2
OCLN->ZNF35	0	0	0	0	0	0	0.8	0	10
OCRL->ABCD3	0	0	0.8	0	0	0	0	0	3
OCRL->ACAD9	0	0	0.8	0	0	0	0	0	3
OCRL->ACOX2	0	0	0.8	0	0	0	0	0	3
OCRL->ATRIP	0	0	0.8	0	0	0	0	0	3
OCRL->BCL9	0.8	0	0	0	0	0	0	0	6
OCRL->DNAJC13	0	0	0	0	0.9	0	0	0	9
OCRL->EBLN2	0	0	0	0	0	0	0	0.8	20
OCRL->ERMAP	0	0	0.8	0	0	0	0	0	3
OCRL->GSTM4	1	0	0	0	0	0	0	0	6
OCRL->MIB2	0	0	0.9	0	0	0	0	0	3
OCRL->PIGC	0	0	0.8	0	0	0	0	0	3
OCRL->PIGM	0.9	0	0	0	0	0	0	0	6
OCRL->SELP	0	0	0.8	0	0	0	0	0	3
OCRL->SLC4A7	0	0	0.8	0	0	0	0	0	3
OCRL->SPATA6	0	0	0	0	0	0	0	0.8	20
OCRL->TMCC1-AS1	0	0	0.8	0	0	0	0	0	3
OCRL->TMEM57	0	0	0	0	0	0	0	0.8	20
OCRL->TRH	0	0	0.8	0	0	0	0	0	3
OCRL->TYW5	0	0	1	0	0	0	0	0	3
OCRL->ZBTB41	0	0	0.8	0	0	0	0	0	3
OSBP->AC009299.3	0	0	0	0	0	0	0	0.8	20
OSBP->AC012360.4	0	0	0	0	0	0	0	0.8	20
OSBP->FBXO41	0	0	0	0	0	0	0	0.8	20
OSBP->NIT1	0	0	0	0	0	0	0	0.8	20
OSBP->SPICE1	0	0	0	0	0	0	0	0.9	27
OSBP->TMEM87B	0	0	0	0	0	0.8	0	0	7
PA2G4->PSMB2	0	0	0	0	0	0	0	0.9	27
PAK4->TAF5L	0	0	0.8	0	0	0	0	0	3
PAPOLG->AC097724.3	0	0	0	0	0.8	0	0	0	9
PAPOLG->EXOC8	0.8	0	0	0	0	0	0	0	6
PAPOLG->GPATCH3	0.8	0	0	0	0	0	0	0	6
PARD3->C1orf50	0	0	0.8	0	0	0	0	0	3
PARD3->EEFSEC	0	0	0	0	0.8	0	0	0	9
PARD3->EYA3	0	0	0	0	0.8	0	0	0	9
PARD3->GSK3B	0	0	1	0	0	0	0	0	3
PARD3->RCAN3	0	0	0.8	0	0	0	0	0	3
PARD3->THADA	0	0	0	0	0	0	0	0.9	27
PARD3->TMEM125	0	0	0	0	0.8	0	0	0	9
PASK->AL590822.1	0	0	0	0	0	0	0	0.9	27
PASK->ANGEL2	0	0	0	0	0	0	1	0	10
PASK->CTBS	0	0	0	0	0	0	1	0	10
PASK->DDI2	0.8	0	0	0	0	0	0	0	6
PASK->FAM49A	0	0	0	0	0	0.8	0	0	7
PASK->GLS	0	0	0	0	0.8	0	0	0	9
PASK->KLF7	0	0	0	0	0	0	0.9	0	10
PASK->POGK	0	0	0	0	0	0	0.9	0	10
PASK->POU2F1	0.8	0	0	0	0	0	0	0	6
PASK->SMG7	0	0	0	0	0	0	0	0.9	27
PATZ1->BSDC1	0.8	0	0	0	0	0	0	0	6
PATZ1->KDM1A	0	0	0	0	0	0.8	0	0	7
PATZ1->SRSF11	0	0	0	0	0	1	0	0	23
PAX8->C2orf27A	0	0	0.8	0	0	0	0	0	3
PAX8->C2orf43	0	0	0.8	0	0	0	0	0	3
PAX8->CAPN7	0	0	0.8	0	0	0	0	0	3
PAX8->CCDC138	0	0	0.8	0	0	0	0	0	3
PAX8->CCDC163P	0	0	0	0	0	0	0	0.9	27
PAX8->CCDC71	0	0	0.8	0	0	0	0	0	3
PAX8->CKS1B	0	0	0	0	0	0	0	0.8	20
PAX8->DALRD3	0	0	0	0	0	0.9	0	0	23
PAX8->DYTN	0	0	0.8	0	0	0	0	0	3
PAX8->ERLEC1	0	0	0	0	0	0.9	0	0	23
PAX8->EXTL2	0	0	0.8	0	0	0	0	0	3
PAX8->FAM208A	0	0	0	0	0	0	0	0.8	20
PAX8->GFPT1	0	0	0.8	0	0	0	0	0	3
PAX8->GHRL	0	0	0.8	0	0	0	0	0	3
PAX8->GPN2	0	0	0	0	0	0.8	0	0	7
PAX8->IGSF8	0	0	0.8	0	0	0	0	0	3
PAX8->IP6K1	0	0	0.8	0	0	0	0	0	3
PAX8->ITPR1	0	0	0.8	0	0	0	0	0	3
PAX8->MYLK	0	0	0.8	0	0	0	0	0	3
PAX8->NAV1	0	0	0.8	0	0	0	0	0	3
PAX8->NBL1	0	0	0.8	0	0	0	0	0	3
PAX8->NHEJ1	0	0	0.8	0	0	0	0	0	3
PAX8->NVL	0	0	0.8	0	0	0	0	0	3
PAX8->PDE4DIP	0	0	0	0	0	0	0	0.9	27
PAX8->PER2	0	0	0	0	0	0	0	0.8	20
PAX8->PER3	0	0	0	0	0	0	0	0.9	27
PAX8->PIGM	0.8	0	0	0	0	0	0	0	6
PAX8->PTPN4	0	0	0.8	0	0	0	0	0	3
PAX8->RABL3	0	0	0.8	0	0	0	0	0	3
PAX8->RBM6	0.9	0	0	0	0	0	0	0	6
PAX8->RP11-268J15.5	0	0	0.8	0	0	0	0	0	3
PAX8->RP11-337C18.8	0	0	0.8	0	0	0	0	0	3
PAX8->RP11-421L21.3	0	0	0.8	0	0	0	0	0	3
PAX8->SERTAD2	0	0	0.8	0	0	0	0	0	3
PAX8->STRIP1	0	0	0.8	0	0	0	0	0	3
PAX8->SV2A	0.8	0	0.8	0	0	0	0	0	16
PAX8->TMEM127	0	0	0.8	0	0	0	0	0	3
PAX8->TRAF3IP1	0	0	0	0	0	0	0	0.9	27
PAX8->TTC31	0	0	0.8	0	0	0	0	0	3
PAX8->TTLL3	0	0	0.8	0	0	0	0	0	3
PAX8->UBXN2A	0	0	0	0	0	0	0	0.8	20
PAX8->WDR75	0	0	0.8	0	0	0	0	0	3
PAX8->ZNF678	0	0	0.8	0	0	0	0	0	3
PBX1->ARHGAP25	0	0	0	0	0	0	0	0.8	20
PBX1->CD46	0	0	0	0	0	0	0	0.9	27
PBX1->FAM208A	0	0	0	0	0	0	0	0.9	27
PBX1->IFT57	0	0	0	0	0	0	0	1	2
PBX1->LIMS1	0	0	0	0	0	0	0	0.8	20
PBX1->MCM6	0	0	0	0	0	0.8	0.8	0.8	13
PBX1->PLEK	0	0	0	0	0	0	0	1	2
PBX1->RDH14	0	0	0	0	0	0.8	0	0	7
PBX1->RGS18	0	0	0	0	0	0	0	0.8	20
PBX1->RNPEP	0	0	0	0	0	0	0	0.9	27
PBX1->RP11-395A13.2	0	0	0	0	0	0	0	0.8	20
PBX1->SEP15	0	0	0	0	0	0	0	0.8	20
PBX1->STARD7	0	0	0	0.8	0	0	0	0	14
PBX1->UXS1	0	0	0	0	0	0	0	1	2
PBX2->ALDH4A1	0	0	0	0	0.9	0	0	0	9
PBX2->CCDC12	0.8	0	0	0	0.9	0.9	0	0.9	19
PBX2->CDC20	0	0	0	0	0	0	0	0.8	20
PBX2->EPC2	0	0	0	0	0	0	0	0.8	20
PBX2->FAM49A	0.9	0	0	0	0	0	0	0	6
PBX2->FOXP1	0	0	0	0	0.8	0.8	0.9	0.9	4
PBX2->HADHB	0	0	0	0	0	0	0	0.9	27
PBX2->ILKAP	0	0	0	0	0	1	0.9	1	13
PBX2->PKP4	1	0	0	0	0	0	0	0	6
PBX2->RBM34	0.9	0	0	0	0	0	0	0	6
PBX2->RP4-635E18.8	0	0	0	0	0	0	0	0.8	20
PBX2->SFMBT1	0.8	0	0	0	0	0	0	0	6
PBX2->STAG1	0.8	0	0	0	0	0	0	0	6
PBX2->STT3B	0.8	0.8	0.8	0	0.8	0.8	0	0	16
PBX3->ACVR1	0	0	0	0.8	0	0	0	0	14
PBX3->B3GNT2	0	0	0	0	0	0	0	0.9	27
PBX3->CCT3	0	0	0	0	0	0	0.8	0.8	11
PBX3->GPN2	0	0	0	0	0	0	0.8	0	10
PBX3->HNRNPR	0	0	0	0	0	0	0	0.8	20
PBX3->KIAA0319L	0	0	0	0.8	0	0	0	0	14
PBX3->OGG1	0	0	0	0	0	0	0.8	0	10
PBX3->RFX5	0	0	0	0.8	0	0	0	0	14
PBX3->RNF115	0	0	0	0	0	0.8	0	0	7
PBX3->RP1-92O14.3	0.8	0	0.8	0	0	0	0	0	16
PBX3->STT3B	0	0	0	0	0	1	0.9	1	13
PBX3->TTC7A	0	0	0	0	0	0	0	1	2
PBX4->AC010883.5	0	0	0	0	0	0	0	0.8	20
PBX4->CCDC12	0	0	0	0	0	0	0.8	0.8	11
PBX4->CD46	0	0	0	0	0	0	0	0.9	27
PBX4->EPHX1	0.9	0	0	0	0	0	0	0	6
PBX4->FMO4	0	0	0.9	0	0	0	0	0	3
PBX4->KIF3C	0.8	0	0	0	0	0	0	0	6
PBX4->LRRC8D	0.8	0	0	0	0	0	0	0	6
PBX4->MCM6	0.8	0	0	0	0	0	0	0.8	28
PBX4->MREG	0	0	0	0	0	0	0	0.8	20
PBX4->NBEAL2	0	0	0	0	0	0	0	0.8	20
PBX4->RASAL2	0	0	0.8	0	0	0	0	0	3
PBX4->RFX5	0	0	0.8	0	0	0	0	0	3
PBX4->RP5-864K19.4	0	0	0	0	0	0	0	0.8	20
PBX4->SLC4A1AP	0	0	0.8	0	0	0	0	0.9	18
PBX4->ZNF124	0.8	0	0	0	0	0	0.9	0	10
PCBD2->SSX2IP	0	0	0	0	0.8	0	0	0	9
PCBD2->UBA3	0	0	0	0	0	0.8	0	0	7
PCP2->ABCD3	0	0.8	0	0	0	0	0	0	1
PCP2->ACP6	0	0.8	0	0	0	0	0	0	1
PCP2->APLF	0	0	0	0	0.8	0	0	0	9
PCP2->C3orf62	0	0.8	0	0	0	0	0	0	1
PCP2->CAMKMT	0	0	0.9	0	0	0	0	0	3
PCP2->CCDC71	0	0	0	0	0	0.8	0	0	7
PCP2->CCNYL1	0	0	1	0	0	0	0	0	3
PCP2->DENND1B	0	0	0	0	0	0.8	0	0	7
PCP2->DGKD	0	0	1	0	0	0	0	0	3
PCP2->DPH3	0	0	0	0	0	0.8	0	0	7
PCP2->DVL1	0	0	0.9	0	0	0	0	0	3
PCP2->EHBP1	0	0.8	0	0	0	0	0	0	1
PCP2->ELK4	0	0.8	0	0	0	0	0	0	1
PCP2->FAM229A	0	0	0	0	0	0.8	0	0	7
PCP2->GFPT1	0	0.8	0	0	0	0	0	0	1
PCP2->GTF3C3	0	0	0.8	0	0	0	0	0	3
PCP2->JMJD4	0	0.9	0	0	0	0	0	0	1
PCP2->LINC00853	0	0	0	0	0	0.8	0	0	7
PCP2->METTL6	0	0.8	0.9	0	0	0	0	0	17
PCP2->NAB1	0	0	0	0	0	1	0	0	23
PCP2->NMNAT1	0	0.8	0	0	0	0	0	0	1
PCP2->OR2W3	0	0.8	0	0	0	0	0	0	1
PCP2->OSGEPL1-AS1	0	0	0.9	0	0	0	0	0	3
PCP2->PCGF1	0	0	0.8	0	0	0	0	0	3
PCP2->PLEKHA3	0	0.9	0	0	0	0	0	0	1
PCP2->PTPN23	0	0	0.8	0	0	0	0	0	3
PCP2->RP1-224A6.3	0	0	0.8	0	0	0	0	0	3
PCP2->RP11-403I13.8	0	0.8	0	0	0	0	0	0	1
PCP2->RP11-488L18.10	0	0	0.8	0	0	0	0	0	3
PCP2->SCYL3	0	0	0.9	0	0	0	0	0	3
PCP2->SEPN1	0	0	0	0	0	0.9	0	0	23
PCP2->SLC11A1	0	0.9	0	0	0	0	0	0	1
PCP2->SNED1	0	0.8	0	0	0	0	0	0	1
PCP2->TMEM177	0	0.9	0	0	0	0	0	0	1
PCP2->UGGT1	0	0	0	0	0	0.9	0	0	23
PCP2->VPS54	0	0	0.8	0	0	0	0	0	3
PCP2->VWA1	0	0.9	0	0	0	0	0	0	1
PCP2->YIPF1	0	0	0	0	0	0.8	0	0	7
PCP2->ZNF852	0	0	0	0	0	0	0	0.8	20
PDCD11->TTL	0	0	0	0	0	0	0	0.8	20
PDE12->SLC41A1	0	0	0	0	0	0	0	0.8	20
PDE4D->SARS	0.8	0	0	0	0	0	0	0	6
PDK1->CPSF3	0	0	0	0	0	0.8	0	0	7
PDK3->ACYP2	0	0	0	0	0	0	0.9	0	10
PDK3->SESTD1	0	0	0	0	0	0	0.9	0	10
PDK3->TIE1	0	0	0	0	0	0	0.8	0	10
PDK3->VPS45	0	0	0	0	0	0	0.8	0	10
PDLIM1->CAP1	0	0	0	0	0	0	0	0.9	27
PDLIM1->CD52	0	0	0	0	0	0	0	1	2
PDLIM1->H3F3A	0	0	0	0	0	0	0	0.8	20
PDLIM1->MGLL	0	0	0	0	0	0	0	0.8	20
PDLIM1->NDUFAF3	0	0	0	0	0	0	0	1	2
PDLIM1->NPL	0	0	0	0	0	0	0	0.8	20
PDLIM1->PLEK	0	0	0.9	0	0	0	0	1	18
PDLIM1->RGS18	0	0	0	0	0	0	0	0.8	20
PDLIM1->RTN4	0	0	0	0	0	0	0	1	2
PDLIM1->S100A4	0	0	0	0	0	0	0	1	2
PDLIM1->TAGLN2	0	0	0	0	0	0	0	0.9	27
PDP1->ACOX2	0	0	0	0	0	0	0	0.8	20
PDP1->CROCC	0	0	0	0	0	0	0	1	2
PDP1->FGR	0	0	0	0	0.8	0	0	0	9
PDP1->GALNT3	0	0	0.8	0	0	0	0	0	3
PDP1->ZNF35	0	0	0	0	0	0	0	0.9	27
PDP1->ZNF691	0	0	0	0	0	0	0	0.8	20
PDP2->DDX59	0	0	0	0	0	0.9	0	0	23
PDP2->ING5	0.8	0	0	0	0	0	0	0	6
PDP2->MORN1	0	0	0	0	0.8	0	0	0	9
PDP2->NFIA	0	0	0	0	0	0.8	0	0	7
PDP2->RP11-343N15.5	0.8	0	0	0	0	0	0	0	6
PDP2->RP11-553L6.5	0	0	0	0	0.9	0	0	0	9
PDP2->RP5-886K2.3	0	0	0	0	0	0.9	0	0	23
PDPK1->DNAJC10	0	0	0	0	0	0.9	0	0	23
PDPR->AC009948.5	0	0	0	0	0	0.8	0	0	7
PDPR->GTF2E1	0	0	0.8	0	0	0	0	0	3
PDPR->IDH1	0	0	0.8	0	0	0	0	0	3
PDPR->MXD1	0	0	0	0	0	0	0	0.8	20
PDPR->MYCN	0.9	0	0	0	0	0	0	0	6
PDPR->TOMM70A	0	0	0.8	0	0	0	0	0	3
PEAK1->ACOX2	0	0	0	0	0	0	0	0.8	20
PEAK1->ASXL2	0.8	0	0	0	0	0	0	0	6
PEAK1->DFFB	1	0	0	0	0	0	0	0	6
PEAK1->EPHX1	0.9	0	0	0	0	0	0	0	6
PEAK1->FTCDNL1	0.8	0	0	0	0	0	0	0	6
PEAK1->HYAL3	0.9	0	0	0	0	0	0	0	6
PEAK1->IKBKE	0	0	0	0	0.8	0	0	0	9
PEAK1->KLHL12	0	0	0	0	0	0	0.8	0	10
PEAK1->MREG	0.8	0	0	0	0	0	0	0	6
PEAK1->MUC1	1	0	0	0	0	0	0	0	6
PEAK1->PDK1	0.8	0	0	0	0	0	0	0	6
PEAK1->PODXL2	0	0	0	0	0	0	0.8	0	10
PEAK1->RP11-337C18.8	0	0	0	0	0.8	0	0	0	9
PEAK1->SFT2D3	0.8	0	0	0	0	0	0	0	6
PEAK1->ZFP69	0	0	0.8	0	0	0	0	0	3
PER1->BHLHE40	0	0	0	0	0	0	0	0.8	20
PER1->IPP	0	0	0	0	0	0	0	0.8	20
PER1->TTLL10	0	0	0	0	0	0	0	0.8	20
PER2->BRPF1	0.8	0	0	0	0	0	0	0	6
PER2->C2orf27A	0	0	0	0	0	0	0	0.8	20
PER2->C2orf48	0	0	0	0	0	0	0	0.8	20
PER2->RP11-69E11.4	0	0	0	0	0	0	0	0.8	20
PER2->TMEM63A	0.8	0	0	0	0	0	0	0	6
PER2->TSGA10	0.9	0	0	0	0	0	0	0	6
PER3->AC012358.8	0	0.8	0	0	0	0	0	0	1
PER3->CHCHD4	0	0.8	0	0	0	0	0	0	1
PER3->DNM3	0.8	0	0	0	0	0	0	0	6
PER3->KRTCAP3	0	0	0	0	0	0	0	0.8	20
PER3->LINC01137	0	0	0	0	0.8	0	0	0	9
PER3->NFYC-AS1	0	0.8	0	0	0	0	0	0	1
PER3->OSBPL11	0	0.8	0	0	0	0	0	0	1
PER3->PAIP2B	0	0.8	0	0	0	0	0	0	1
PER3->PDCD6IP	0	0	0	0	0	0	0.8	0	10
PER3->SCN9A	0	0	0	0	0.8	0	0	0	9
PER3->SLC2A5	0	0.8	0	0	0	0	0	0	1
PER3->TPRA1	0	0	0	0	0.9	0	0	0	9
PFKFB3->KIF17	0	0	0	0	0	0	0	0.8	20
PFKFB3->S100A9	0	0	0	0	0	0	0	0.8	20
PGAM1->ADIPOR1	0	0	0	0	0	0	0	0.9	27
PGAM1->CD52	0	0	0	0	0	0	0.8	0	10
PGAM1->FH	0	0	0	0	0	0	0	0.9	27
PGAM1->SEC13	0	0	0	0	0	0	0	0.8	20
PGAM5->AC079305.10	0	0	0	0	1	0	0	0	9
PGAM5->CKAP2L	0	0	0	0	0.8	0	0	0	9
PGAM5->PRDM2	0	0	0	0	0.8	0	0	0	9
PGAM5->RP11-343N15.5	0	0	0	0	0.8	0	0	0	9
PGAM5->RP5-827C21.4	0	0	0	0	0.9	0	0	0	9
PGAM5->S100A11	0	0	0	0	0	0.8	0	0	7
PGAM5->TTC13	0	0	0	0	0.9	0	0	0	9
PGAM5->USP39	0	0	0	0	0	0.8	0	0	7
PGP->AMT	0	0	0	0	0	0	0	0.9	27
PHB->FUBP1	0	0	0	0	0	0	0	0.8	20
PHB->YBX1	0	0	0	0	0	0	0	1	2
PHB2->MMADHC	0	0	0	0	0	0	0	1	2
PHC1->C2orf88	0	0	0	0	0	0	0	0.8	20
PHC1->ENO1-AS1	0	0	0	0	0	0	0	1	2
PHC1->RP11-98D18.9	0	0	0	0	0.8	0	0	0	9
PHC1->SPTBN1	0	0	0	0	0	0.8	0	0	7
PHF1->RP11-97C16.1	0	0	0	0	0.8	0	0	0	9
PHF13->AP006222.2	0	0	0.8	0	0	0	0	0	3
PHF13->CCSAP	0	0	0.9	0	0	0	0	0	3
PHF13->HES4	0	0	0.8	0	0	0	0	0	3
PHF13->INPP4A	0	0	0	0	0	0.8	0	0	7
PHF13->ITGAV	0	0	0	0	0	0	0	0.9	27
PHF13->LURAP1	0	0	0.8	0	0	0	0	0	3
PHF13->MTRNR2L12	0	0	0	0	0.8	0	0	0	9
PHF13->PUM1	0	0	0	0	0	0.8	0	0	7
PHF13->RP5-1073O3.7	0	0	0.9	0	0	0	0	0	3
PHF2->H1FX-AS1	0	0	0	0	0	0	0	0.8	20
PHF2->LINC00853	0	0	0.8	0	0	0	0	0	3
PHF2->MLH1	0.9	0	0	0	0	0	0	0	6
PHF2->PER3	0	0	0	0	0.8	0	0	0	9
PHF2->ST3GAL3	0	0	0	0	0	0.8	0	0	7
PHF21A->EXO1	0	0	0.8	0	0	0	0	0	3
PHF21A->NRAS	0	0	0	0	0	0	0.8	0	10
PHF8->AL590822.1	0	0	0	0	0	0	0	0.9	27
PHF8->ARL6	0	0	0	0	0	0	0	0.8	20
PHF8->GPR89A	0	0	0	0	0	0.8	0	0	7
PHF8->RP11-96K19.2	0	0	0	0	0	0	0	0.8	20
PHF8->TRANK1	0.8	0	0	0	0	0	0	0	6
PHLPP1->AC097500.2	0	0	0	0	0	0.9	0	0	23
PHLPP1->C1orf50	0	0	0	0	0	0.9	0	0	23
PHLPP1->KIAA2018	0.9	0	0	0	0	0	0	0	6
PHLPP1->MALL	0	0	0	0	0	0	0	0.8	20
PHLPP1->RP1-43E13.2	0	0	0	0	0	0	0.8	0	10
PHLPP1->TAF13	0	0	0	0	0	0	0	0.8	20
PHLPP2->ABTB1	0	0	0	0	0	0.8	0	0	7
PHLPP2->AL590822.1	0	0	0	0	0	0	0	1	2
PHLPP2->B3GNT2	0	0	0	0	0	0.8	0	0	7
PHLPP2->BRPF1	0	0	0	0	0	0.8	0	0	7
PHLPP2->CD247	0	0	0	0	0	0	0	0.9	27
PHLPP2->CERS6	0	0	0.8	0	0	0	0	0	3
PHLPP2->CISH	0	0	0	0	0	0.8	0	0	7
PHLPP2->DENND1B	0	0	0	0	0	0	0.8	0	10
PHLPP2->EIF2B4	0	0	0	0	0	0.8	0	0	7
PHLPP2->FAM189B	0	0	0	0	0	0.8	0	0	7
PHLPP2->GATAD2B	0	0	0.8	0	0	0	0	0	3
PHLPP2->GBP2	0	0	0	0	0	0	0	0.9	27
PHLPP2->GLRX2	0	0	0	0	0	0.8	0	0	7
PHLPP2->GPATCH11	0	0	0	0	0	0.8	0	0	7
PHLPP2->GSTM3	0	0	0	0	0	0.8	0	0	7
PHLPP2->HIST2H2AC	0	0	0	0	0	0.8	0	0	7
PHLPP2->INPP4A	0	0	1	0	0	0	0	0	3
PHLPP2->KLHL23	0	0	0	0	0	0.8	0	0	7
PHLPP2->LINC00116	0	0	0	0	0	0.8	0	0	7
PHLPP2->LYPLAL1	0	0	0.8	0	0	0	0	0	3
PHLPP2->ORC1	0	0	0	0	0	0.8	0	0	7
PHLPP2->PANK4	0	0	0	0	0	0.8	0	0	7
PHLPP2->RP11-344P13.6	0.8	0	0	0	0	0	0	0	6
PHLPP2->RP11-640M9.1	0	0	0	0	0	0.8	0	0	7
PHLPP2->RP11-755B10.4	0	0	0	0	0	0.8	0	0	7
PHLPP2->RYK	0	0	0	0	0	0.8	0	0	7
PHLPP2->SATB1	0	0	0	0	0	0.8	0	0	7
PHLPP2->SMPD4	0	0	0	0	0	0.8	0	0	7
PHLPP2->SNIP1	0	0	0	0	0	0.8	0	0	7
PHLPP2->TET3	0	0	0	0	0	0.8	0	0	7
PHLPP2->TFPI	0	0	0	0	0	0.8	0	0	7
PHLPP2->VPRBP	0	0	0	0	0	0.8	0	0	7
PHLPP2->ZNF124	0	0	0	0	0	0.8	0	0	7
PHLPP2->ZNF589	0	0	0	0	0.9	0	0	0	9
PIAS1->HS2ST1	0.8	0	0	0	0	0	0	0	6
PIAS3->HMCES	0	0	0	0	0	0.8	0	0	7
PIGG->MNDA	0	0	0	0	0	0.8	0	0	7
PIGG->SLC35F6	0	0	0.9	0	0	0	0	0	3
PIGN->B3GALNT2	0	0	0.8	0	0	0	0	0	3
PIGN->RP5-886K2.3	0	0	0	0	0	0.9	0	0	23
PIGO->DISP1	0.8	0	0	0	0	0	0	0	6
PIGO->PINK1-AS	0.8	0	0	0	0	0	0	0	6
PIGO->RP11-191L17.1	0.8	0	0	0	0	0	0	0	6
PIGO->RP11-488L18.10	0.8	0	0	0	0	0	0	0	6
PIGO->RP5-1065J22.8	0.8	0	0	0	0	0	0	0	6
PIGO->UBP1	0.8	0	0	0	0	0	0	0	6
PIGV->YARS	0	0	0	0	0	0	0.8	0	10
PIK3R2->ASXL2	0.8	0	0	0	0	0	0	0	6
PIK3R2->C2orf48	0.8	0	0	0	0	0	0	0	6
PIK3R2->CD84	0.8	0	0	0	0	0	0	0	6
PIK3R2->CEP104	0.8	0	0	0	0	0	0	0	6
PIK3R2->FAM117B	0.8	0	0	0	0	0	0	0	6
PIK3R2->FBXO48	0	0	0.8	0	0	0	0	0	3
PIK3R2->GORASP1	0.8	0	0	0	0	0	0	0	6
PIK3R2->ITPKB	0.8	0	0	0	0	0	0	0	6
PIK3R2->KIAA1107	0	0	0.8	0	0	0	0	0	3
PIK3R2->LRRC42	0.8	0	0	0	0	0	0	0	6
PIK3R2->POMGNT2	0	0	0	0	0	0	0	0.8	20
PIK3R2->RP11-423O2.5	0.8	0	0	0	0	0	0	0	6
PIK3R2->RP11-443B7.1	0	0	1	0	0	0	0	0	3
PIK3R2->RP5-943J3.2	0	0	0.8	0	0	0	0	0	3
PIK3R2->SLC11A1	0	0	0.8	0	0	0	0	0	3
PIK3R2->XKR8	0.8	0	0	0	0	0	0	0	6
PIKFYVE->INPP5B	0.8	0	0	0	0	0	0	0	6
PINK1->HAAO	0.8	0	0	0	0	0	0	0	6
PINK1->MPZL1	0.9	0	0	0	0	0	0	0	6
PIR->AC108488.4	0	0	0	0	0.8	0	0	0	9
PKN1->PAFAH2	0	0	0	0	0	0	0	0.8	20
PKN3->ATAD3C	0.9	0	0	0	0	0	0	0	6
PKN3->CALCRL	0.8	0	0	0	0	0	0	0	6
PKN3->GPX7	0	0.9	0	0	0	0	0	0	1
PKN3->NEK7	0	0	0	0	0	0	0.8	0	10
PKNOX1->ATG4C	0	0	0	0	0	0.9	0	0	23
PKNOX1->DLGAP3	0	0	0	0	0	0.8	0	0	7
PKNOX1->ISG20L2	0	0	0	0	0	0.9	0	0	23
PLA2G16->ACAD11	0	0	0	0	0	0	0	0.8	20
PLA2G16->BCL9	0	0	0	0	0.8	0	0	0	9
PLA2G16->CCDC30	0	0	0	0	0	0	0	0.8	20
PLA2G16->ECE1	0	0	0	0	0	0	0	0.8	20
PLA2G16->ECM1	0	0	0	0	0.8	0	0	0	9
PLA2G16->ELK4	0	0	0	0	0	0	0	0.8	20
PLA2G16->FZD5	0	0	0	0	0	0	0	1	2
PLA2G16->GSTM2	0	0	0	0	0	0	0	0.8	20
PLA2G16->ITPRIPL1	0	0	0	0	0.8	0	0	0	9
PLA2G16->LINC00115	0	0	0	0	0.9	0	0	0.8	19
PLA2G16->MECR	0	0	0	0	0	0	0	0.9	27
PLA2G16->MITF	0	0	0	0	0.9	0	0	0	9
PLA2G16->RBKS	0	0	0	0	0	0	0	0.8	20
PLA2G16->TGFBR2	0	0	0	0	0	0	0	0.8	20
PLA2G16->TRAK2	0	0	0	0	0	0	0	0.8	20
PLA2G16->WDR78	0	0	0	0	0.8	0	0	0	9
PLAG1->ABTB1	0	0	0	0	0	0	0.8	0	10
PLAG1->AKT3	0	0	0	0	0	0	0.9	0	10
PLAG1->CRIPT	0	0	0	0	0	0	0.9	0	10
PLAG1->DYRK3	0	0	0.8	0	0	0	0	0	3
PLAG1->EFCAB14	0	0	0	0	0	0	0.8	0	10
PLAG1->FAM98A	0	0	0	0	0	0	0.8	0	10
PLAG1->GP9	0	0	0	0	0	0	0.8	0	10
PLAG1->GSTM3	0	0	0	0	0	0	0.9	0	10
PLAG1->HMCES	0	0	0	0	0	0	0.9	0	10
PLAG1->IDH1	0	0	0	0	0	0	0	0.8	20
PLAG1->KIAA1257	0	0	0	0	0.8	0	0	0	9
PLAG1->MEGF6	0	0	0	0	0	0	0	0.8	20
PLAG1->MIA3	0	0	0	0	0	0	0.9	0	10
PLAG1->MYLK-AS1	0	0	0	0	0	0	0.8	0	10
PLAG1->OBSCN	0	0	0	0	0	0	0.8	0	10
PLAG1->PPP1R12B	0	0	0	0	0	0	0.9	0	10
PLAG1->RC3H1	0	0	0.8	0	0	0	0	0	3
PLAG1->RP11-196G18.23	0	0	0	0	0	0	0	0.8	20
PLAG1->RP11-708J19.1	0	0	0.8	0	0	0	0	0	3
PLAG1->SLC26A6	0	0	0.8	0	0	0	0	0	3
PLAG1->SORT1	0	0	0.8	0	0	0	0	0	3
PLAG1->ZBTB48	0	0	0	0	0	0	0.9	0	10
PLAG1->ZNF197	0	0	0	0	0	0	0.8	0	10
PLAG1->ZNF670	0	0	0	0	0	0	0.8	0	10
PLAGL1->TMED5	0	0	0	0	0	0	0	0.9	27
PLAGL2->NFYC	0	0	0	0	0	1	0	0	23
