Edge	cluster8	cluster3	cluster2	cluster1	cluster6	cluster9	cluster10	cluster7	cluster
RFX1->AC093901.1	0.8	0	0	0	0	0	0	0	2
RFX1->BZW1	0	0	0	0.8	0	0	0	0	1
RFX1->MCM2	0	0	0	0	0	0	0.8	0.8	3
RFX1->ST3GAL5	0	0	0	0	0	0	0	0.8	3
RFX1->TIMM17A	0.9	0	0	0	0	0	0	0.8	2
RFX1->YBX1	0	0	0	0.8	0	0	0	0	1
RFX2->B4GALT2	0	0	0	0	0	0	0	0.8	3
RFX2->MCL1	0	0	0	0	0	0	0	0.8	3
RFX2->MZT2A	0.8	0	0	0	0	1	0	0	2
RFX2->PSRC1	0	0	0	0	0	0	0	0.8	3
RFX3->AP4B1	0	0	0	0	0.9	0	0	0	1
RFX3->ARPC5	0	0	0	0	0	0	0	0.8	3
RFX3->CCNYL1	0	0	0.8	0	0	0	0	0	1
RFX3->CEP97	0	0	0.8	0	0	0	0	0	1
RFX3->EMC1	0	0	0	0	0.9	0	0	0	1
RFX3->EXTL2	0	0	0	0	0	0.8	0	0	1
RFX3->FAM228B	0.9	0	0	0	0	0	0	0	2
RFX3->HHAT	0	0	0	0	0	0	0	0.9	3
RFX3->INPP5B	0	0	0	0	0	0	0.8	1	3
RFX3->LDLRAD2	0	0	0	0	0.9	0	0	0	1
RFX3->MOB3C	0	0	0	0	0.9	0	0	0	1
RFX3->PCYOX1	0	0	0.9	0	0	0	0	0	1
RFX3->PIK3C2B	0	0	0	0	0	0	0	0.9	3
RFX3->RP11-105N14.1	0	0	0.8	0	0	0	0	0	1
RFX3->SH2D2A	0	0	0.8	0	0	0	0	0	1
RFX3->XIRP2	0	0	0	0	0.9	0	0	0	1
RFX3->ZNF644	0	0	0	0	0	0	0	0.9	3
RFX5->ADAR	0	0	0	0	0	0.9	0	0	1
RFX5->ATR	0	0	0	0	0	0	0	0.8	3
RFX5->MFSD2B	0	0	0	0	0	0	0	0.8	3
RFX5->SH3GLB1	0	0	0	0	0	0.8	0	0	1
RFXAP->AGO4	0	0	0	0	0	0.9	0	0	1
RGS14->TSGA10	0	0	0	0	0	0	0	0.9	3
RGS14->ZNF691	0	0	0	0	0	0.8	0	0	1
RIF1->MCEE	0	0	0	0	0	0	0	0.8	3
RIF1->PLEK	0	0	0	0	0	0	0	0.8	3
RIPK1->DSTYK	0.8	0	0	0	0	0	0	0	2
RIPK3->CLCN6	0.9	0	0	0	0	0	0	0	2
RIPK3->DNAJC27-AS1	0.8	0	0	0	0	0	0	0	2
RIPK3->PER3	0.8	0	0	0	0	0	0	0	2
RIPK3->SPR	0.9	0	0	0	0	0	0	0	2
RIPK3->VPS13D	0.8	0	0	0	0	0	0	0	2
RNF4->BCL9	0	0	0	0	0	0	0	0.8	3
ROCK1->PGM1	0	0	0	0	0	0	0	0.8	3
ROR2->ACOX2	0	0	0	0	0	0	0	0.8	3
ROR2->CRIPT	0	0	0.8	0	0	0	0	0	1
ROR2->FBXO36	0	0	0	0	0	0	0	0.9	3
ROR2->GPR35	0	0	0	0	0	0	0	0.9	3
ROR2->MEF2D	0	0	1	0	0	0	0	0	1
ROR2->OXNAD1	0	0	0.8	0	0	0	0	0	1
RORA->AC007246.3	0	0	0	0	0	0	0	0.8	3
RORA->AC062029.1	0	0	0	0	0	0	0	0.8	3
RORA->ACOT11	0	0	0	0	0	0.8	0	0	1
RORA->ACTR8	0	0	0	0	0	0.8	0	0	1
RORA->AP1S3	0	0	0	0	0	0.8	0	0	1
RORA->ATG7	0	0	0	0	0	0.8	0	0	1
RORA->C1orf27	0	0	0	0	0	0.8	0	0	1
RORA->CCRL2	0	0	0	0	0	0	0	0.8	3
RORA->COPG1	0	0	0	0	0	0	0	0.8	3
RORA->EFCAB14	0	0	0	0	0	0.8	0	0	1
RORA->EFNA1	0	0	0	0	0	0.8	0	0	1
RORA->EIF2B3	0	0	0	0	0	0.8	0	0	1
RORA->EVI5	0	0	0	0	0	0	0	0.8	3
RORA->EXOSC10	0	0	0	0	0	0.8	0	0	1
RORA->FAM171B	0	0	0	0	0	0	0	0.8	3
RORA->GLB1L	0	0	0	0	0	0	0	0.8	3
RORA->GSTM3	0	0	0	0	0	0.8	0	0	1
RORA->GTF2E1	0	0	0	0	0	0	0	0.9	3
RORA->IL6R	0	0	0	0	0	0.8	0	0	1
RORA->ITPRIPL1	0	0	0	0	0	0.8	0	0	1
RORA->KRTCAP3	0	0	0	0	0	0.8	0	0	1
RORA->LAMC1	0	0	0	0	0	0.8	0	0	1
RORA->LANCL1	0	0	0	0	0	0.8	0	0	1
RORA->LINC00853	0	0	0	0	0	0.8	0	0	1
RORA->LRIG2	0	0	0	0	0	0	0	0.9	3
RORA->MERTK	0.8	0	0	0	0	0	0	0	2
RORA->MMEL1	0	0	0	0	0	0	0	0.8	3
RORA->MYSM1	0	0	0	0	0	0	0	0.9	3
RORA->NAT6	0	0	0	0	0	0.8	0	0	1
RORA->NEK7	0	0	0	0	0	0.8	0	0	1
RORA->NUDT17	0	0	0	0	0	0.8	0	0	1
RORA->PBXIP1	0	0	0	0	0	0	0	0.9	3
RORA->PEAR1	0	0	0	0	0	0	0	0.8	3
RORA->PGBD2	0	0	0	0	0	0	0	0.8	3
RORA->PIAS3	0	0	0	0	0	0	0	0.8	3
RORA->PIK3R4	0	0	0	0	0.8	0	0	0	1
RORA->PUS10	0	0	0	0	0.8	0	0	0	1
RORA->RAMP1	0	0	0	0	0	0.8	0	0	1
RORA->RP11-342M1.3	0	0	0	0	0	0	0	0.8	3
RORA->RP11-77P16.4	0	0	0	0	0	0	0	0.8	3
RORA->RP4-635E18.8	0	0	0	0	0	0	0	0.9	3
RORA->SH3YL1	0	0	0	0	0	0.8	0	0	1
RORA->TCTA	0	0	0	0	0	0.8	0	0	1
RORA->TGFBR2	0	0	0	0	0	0	0	0.8	3
RORA->TMEM150A	0	0	0	0	0	0	0	0.8	3
RORA->USP19	0	0	0	0	0	0.8	0	0	1
RORA->USP37	0	0	0	0	0	0.8	0	0	1
RORA->ZNF654	0	0	0	0	0	0	0	0.8	3
RPAP2->HEATR1	0	0	0	0	0	0	0.8	0	1
RREB1->AKT3	0	0	0.8	0	0	0	0	0	1
RREB1->RP11-427H3.3	0	0	0	0	0	0	0	0.9	3
RUNX1->ITM2C	0	0	0	0	0	0.9	0	0	1
RUNX1->TEX264	0	0	0	0	0	0.9	0	0	1
RUNX2->INADL	0	0	0	0	0	0	0	0.9	3
RUNX2->RP11-96K19.2	0	0	0	0	0	0	0	0.8	3
RUNX2->SLC45A3	0	0	0	0	0	0	0	0.8	3
RXRA->AK4	0	0	0	0	0	0.8	0	0	1
RXRA->DENND4B	0	0	0	0	0	0.9	0	0	1
RXRA->FASTKD1	0	0	0	0	0	0	0	0.8	3
RXRA->FGGY	0	0	0	0	0	0	0	1	3
RXRA->FKBP7	0	0	0.8	0	0	0	0	0	1
RXRA->HIST2H2BE	0	0	0	0	0	0.8	0	0	1
RXRA->LAMTOR5-AS1	0	0	0	0	0	0	0	0.8	3
RXRA->PER2	0	0	0	0	0	1	0	0	1
RXRA->POGLUT1	0	0	0	0	0	0	0	1	3
RXRA->RP11-191L17.1	0	0	0	0	0	0	0	0.9	3
RXRA->STAB1	0	0	0	0	0	0	0	0.8	3
RXRA->TARDBP	0	0	0	0	0	0.8	0	0	1
RXRA->TNFRSF25	0	0	0	0	0	0	0	0.8	3
RXRA->ZC3H11A	0	0	0	0	0	0	0	0.9	3
RXRB->LRRC41	0	0	0	0	0	0	0.8	0.9	3
RXRB->RBM8A	0	0	0	0	0	0	0	0.8	3
RYBP->ADAM17	0	0	0	0	0	0	0	0.8	3
RYK->KIF17	0	0	0	0	0	0	0	0.8	3
RYK->ZNF501	0	0	0	0	0.8	0	0	0	1
S100A4->C1orf186	0	0	0	0	0	0	0.9	1	3
S100A4->CAPG	0	0	0	0	0	0	0	1	3
S100A4->CCDC28B	0	0	0	0	0	0	0	1	3
S100A4->CD52	0	0	0	0	0	0	0	1	3
S100A4->CNRIP1	0	0	0	0	0	0	0	0.9	3
S100A4->CSF3R	0	0	0	0	0	0	1	1	3
S100A4->FHL2	0	0	0	0	0	0	0	0.9	3
S100A4->HMGN2	0	0	0	0	0	0	0	1	3
S100A4->ITGA4	0	0	0	0	0	0	0	0.8	3
S100A4->ITM2C	0	0	0	0	0	0	0	0.8	3
S100A4->LINC00152	0	0	0	0	0	0	1	1	3
S100A4->MIR4435-1HG	0	0	0	0	0	0	0	1	3
S100A4->MPC2	0	0	0.9	0	0	0	0.9	1	3
S100A4->PHGDH	0	0	0	0	0	0	0	0.8	3
S100A4->PTMA	0	0	0	0	0	0	0	0.9	3
S100A4->RCSD1	0	0	0	0	0	0	0	0.8	3
S100A4->S100A6	0	0	1	0.8	0	0	1	1	3
S100A4->SELL	0	0	0	0	0	0	1	1	3
S100A4->SERPINE2	0	0	0	0	0	0	0	1	3
S100A4->SLC45A3	0	0	0	0	0	0	0	0.9	3
S100A4->SMIM1	0	0	0	0	0	0	1	1	3
S100A4->TNFRSF25	0	0	0	0	0	0	0	0.9	3
S100A4->UROD	0	0	0	0	0	0	1	1	3
S100A4->VAMP5	0	0	0	0	0	0	1	1	3
S100A4->YBX1	0	0	0	0	0	0	0	0.8	3
SAP30->RTKN	0	0	0	0	0	0	0	0.8	3
SAP30BP->RPN1	0	0	0	0	0	0	0	0.9	3
SBF1->AC009404.2	0	0	0.8	0	0	0	0	0	1
SBF1->ATP6V1E2	0.8	0	0	0	0	0	0	0	2
SBF1->BAP1	0	0	0	0	0	0	0	0.8	3
SBF1->BRPF1	0	0	0	0	0.9	0	0	0	1
SBF1->HEATR5B	0	0	0.8	0	0	0	0	0	1
SBF1->HEG1	0.8	0	0	0	0	0	0	0	2
SBF1->PBX1	0	0	0	0	0	0	0.8	0	1
SBF1->RBBP5	0	0	0.8	0	0	0	0	0	1
SBF1->RP5-1065J22.8	0	0	0	0	0	0	0	0.8	3
SBF1->SETMAR	0	0	0	0	0	0	0.8	0	1
SBF1->TAF1A	0	0	0.8	0	0	0	0	0	1
SBF2->ARHGAP25	0	0	0	0	0	0	0	0.8	3
SBF2->FAM73A	0.8	0	0	0	0	0	0	0	2
SBF2->SLC25A12	0	0	0.8	0	0	0	0	0	1
SCMH1->CNKSR1	0	0	0	0	0	0	0	0.8	3
SCMH1->GTPBP8	0	0	0.8	0	0	0	0	0	1
SCMH1->MFSD4	0	0	0	0	0	0	0	0.8	3
SCML1->AC012358.8	0	0	0	0	0.8	0	0	0	1
SCML1->AC079305.10	0	0	0	0	0.9	0	0	0	1
SCML1->C1orf56	0	0	0	0	0.8	0	0	0	1
SCML1->C3orf14	0	0	0	0	0	0	0	0.8	3
SCML1->E2F2	0	0	0	0	0	0	0	1	3
SCML1->ECHDC2	0	0.9	0	0	0	0	0	0	1
SCML1->ETNK2	0	0	0	0	0	0	0	1	3
SCML1->KIF17	0	0	0	0	0	0	0	0.8	3
SCML1->PRRT3	0	0	0	0	0.8	0	0	0	1
SCML1->RP11-214N9.1	0	0	0	0	0.9	0	0	0	1
SCML1->RP11-343N15.5	0	0	0	0	0.9	0	0	0	1
SCML1->ZNF2	0	0	0	0	0	0	0	0.9	3
SCYL2->KIF3C	0	0	0.9	0	0	0	0	0	1
SCYL2->RP11-97C16.1	0	0	0	0	0.9	0	0	0	1
SERTAD3->FHL3	0	0	0	0	0	0	0.8	0	1
SERTAD3->GPR35	0	0	0	0	0	0	0	0.8	3
SETDB2->CLASP2	0	0	0	0	0	0	0.8	0	1
SF1->ARHGAP15	0	0	0	0	0	0	0	0.8	3
SF1->PDHB	0	0	0	0	0	0	0	0.9	3
SFI1->SLC35F6	0	0	0	0	0.8	0	0	0	1
SFMBT1->AC009506.1	0.8	0	0	0	0	0	0	0	2
SFMBT1->ARMC9	0	0	0.8	0	0	0	0	0	1
SFMBT1->ATRIP	0	0	0.9	0	0	0	0	0	1
SFMBT1->C1orf198	0	0	0.9	0	0	0	0	0	1
SFMBT1->CCSAP	0	0	0.9	0	0	0	0	0	1
SFMBT1->FUCA1	0	0	0.9	0	0	0	0	0	1
SFMBT1->GCSAML-AS1	0	0	0.9	0	0	0	0	0	1
SFMBT1->LRRC8C	0	0	0.8	0	0	0	0	0	1
SFMBT1->MTR	0	0	0	0	0	0	0.8	0	1
SFMBT1->NPHP1	0	0	0	0	0.8	0	0	0	1
SFMBT1->PDIA5	0	0	0	0	0	0	0.9	0	1
SFMBT1->POLQ	0	0	0.9	0	0	0	0	0	1
SFMBT1->PTPN23	0	0	0	0	0.8	0	0	0	1
SFMBT1->RHOB	0.8	0	0	0	0	0	0	0	2
SFMBT1->RP11-108M9.4	0	0	0.8	0	0	0	0	0	1
SFMBT1->RP11-98D18.9	0	0	0.9	0	0	0	0	0	1
SFMBT1->RP5-1065J22.8	0.8	0	0	0	0	0	0	0	2
SFMBT1->RP5-1073O3.7	0	0	0.9	0	0	0	0	0	1
SFMBT1->RTKN	0	0	0.9	0	0	0	0	0	1
SFPQ->DDOST	0	0	0	0	0	0	0	0.8	3
SGK1->BCL9	0	0	0	0	0	0	0	0.8	3
SGK1->C2orf81	0	0	0	0	0.8	0	0	0	1
SGK1->EIF2AK3	0	0	0	0	0	0	0	0.8	3
SGK1->GORAB	0	0	0	0	0	0	0	0.9	3
SGK1->ID2	0	0	0	0	0	0	0	1	3
SGK1->KCMF1	0	0	0	0	0	0	0	0.9	3
SGK1->NEU4	0	0	0	0	0	0	0	0.8	3
SGK1->PHLDB2	0	0	0	0	0	0	0	0.9	3
SGK1->SLC16A1	0	0	0	0	0	0.8	0	0	1
SGK3->DYRK3	0.8	0	0	0	0	0	0	0	2
SGK3->LIMS1	0	0	0	0	0.8	0	0	0	1
SGOL1->DYNC1LI1	0	0	0	0	0	0	0	0.8	3
SGPP1->OMA1	0	0	0.8	0	0	0	0	0	1
SGPP1->PTCD3	0	0	0	0	0	0.8	0	0	1
SGPP1->TIMM17A	0	0	0	0	0	0	0.8	0	1
SH2D4A->AC007383.3	0	0.8	0	0	0	0	0	0	1
SH2D4A->C2orf44	0	0.8	0	0	0	0	0	0	1
SH2D4A->HEATR1	0	0.8	0	0	0	0	0	0	1
SH2D4A->PARS2	0	0	0	0	0	0	0	0.9	3
SH2D4A->PROS1	0	0	0	0	0	0	0	0.8	3
SH2D4A->PTPN23	0	0.8	0	0	0	0	0	0	1
SH2D4A->RP11-141B14.1	0	0	0	0	0	0	0	0.8	3
SH2D4A->RP11-378A13.2	0	0.8	0	0	0	0	0	0	1
SH2D4A->SLC9A1	0	0	0	0	0	0	0	0.8	3
SH2D4A->STK39	0.8	0	0	0	0	0	0	0	2
SH3YL1->SLC11A1	0	0	0	0	0	0	0	0.9	3
SIGLEC10->CNRIP1	0	0	0	0	0.8	0	0	0	1
SIGLEC10->ECE1	0	0	0	0	0.8	0	0	0	1
SIGLEC10->ZNF669	0	0	0	0	0	0.8	0	0	1
SIK1->TTC7A	0	0	0	0	0	0	0	0.8	3
SIK2->EXO1	0.8	0	0	0	0	0	0	0	2
SIK2->FNBP1L	0.8	0	0	0	0	0	0	0	2
SIK2->MYCNOS	0.8	0	0	0	0	0	0	0	2
SIK2->RP11-686O6.2	0.8	0	0	0	0	0	0	0	2
SIK2->RP4-549L20.3	0	0	0	0	0.8	0	0	0	1
SIK2->SPATS2L	0.8	0	0	0	0	0	0	0	2
SIK3->HNMT	0	0	0	0	0	0	0	0.8	3
SIK3->RP11-423O2.5	0	0	0	0	0	0	0	1	3
SIN3A->ZDHHC3	0	0	0	0	0	0	0	0.8	3
SIN3B->GOLPH3L	0	0	0.9	0	0	0	0	0	1
SIN3B->PPP2R3A	0.8	0	0	0	0	0	0	0	2
SIRPA->AC009961.3	1	0	0	0	0	0	0	0	2
SIRPA->AGMAT	0.9	0	0	0	0	0	0	0	2
SIRPA->ATP8B2	1	0	0	0	0	0	0	0	2
SIRPA->DDAH1	1	0	0	0	0	0	0	0	2
SIRPA->HES4	0	0	0	0	0	0	0	0.9	3
SIRPA->MMP23B	0	0	0	0	0	0	0	0.9	3
SIRPA->PANK4	0.9	0	0	0	0	0	0	0	2
SIRPA->RN7SL832P	0	0	0	0	0.9	0	0	0	1
SIRPA->RP11-334G22.1	1	0	0	0	0	0	0	0	2
SIRT1->C2orf49	0	0	0	0	0.8	0	0	0	1
SIRT1->DAG1	0	0	0.8	0	0	0	0	0	1
SIRT1->DHFRL1	0	0	0.8	0	0	0	0	0	1
SIRT1->KIAA0907	0	0	0	0	0	0	0	0.8	3
SIRT1->NCOA1	0	0.9	0	0	0	0	0	0	1
SIRT1->PADI4	0	0.8	0	0	0	0	0	0	1
SIRT1->PDE4B	0	0	0	0	0	0.8	0	0	1
SIRT1->RP4-758J18.2	0	0	0	0	0.8	0	0	0	1
SIRT3->ELMOD3	0	0	0	0.8	0	0	0	0	1
SIRT3->ODC1	0.8	0	0	0	0	0	0	0	2
SIRT3->PTCH2	0	0	0	0	0	0	0	0.8	3
SIRT6->KPNA1	0.9	0	0	0	0	0	0	0	2
SKI->ZBED6	0	0	0	0	0	0	0	0.8	3
SLC2A1->CSF1	0	0.8	0	0	0	0	0	0	1
SLC2A1->MAPRE3	0	0	0	0	0	0	0	0.8	3
SLC2A4RG->TCEB3	0	0	0	0	0	0	0	1	3
SLC37A4->ILKAP	0	0	0	0	0	0	0	0.8	3
SMAD1->DISC1	0	0	0	0	0	0	0	0.8	3
SMAD1->ERLEC1	0	0	0	0	0.8	0	0	0	1
SMAD1->HES6	0.8	0	0	0	0	0	0.8	0	2
SMAD1->PPIL3	0	0	0	0	0	0	0	0.8	3
SMAD1->RQCD1	0	0	0	0	0	0	0.8	0	1
SMAD1->SASS6	0.8	0	0	0	0	0	0	0	2
SMAD1->STX12	0.8	0	0	0	0	0	0	0	2
SMAD1->TOE1	0	0	0	0	0	0	0	1	3
SMAD4->ACTR3	0	0	0	0	0	1	0	0	1
SMAD4->ATP1B1	0	0	0	0	0	0	0.8	0	1
SMAD4->BSDC1	0	0	0.8	0	0	0	0	0	1
SMAD4->PPP4R2	0	0	0	0	0	0.9	0	0	1
SMAD5->AP4B1	0	0	0.8	0	0	0	0	0	1
SMAD5->DBI	0	0	0	0	0	0.8	0	0	1
SMAD5->HDLBP	0	0	0.8	0	0	0	0	0	1
SMAD5->NIF3L1	0	0	0	0	0	0	0	0.9	3
SMAD5->YARS	0	0	0	0	0	0	0	1	3
SMAD7->MORN1	0	0	0	0	0	0	0	0.8	3
SMAD7->RP11-245G13.2	0	0	0	0	0	0	0	0.8	3
SMAD7->RP11-804H8.6	0	0	0	0	0	0	0	0.9	3
SMAD7->STK17B	0	0	0	0	0	0	0	0.8	3
SMARCA1->NICN1	0	0	0	0	0	0	0	0.8	3
SMARCA1->REV1	0	0	0	0	0	0	0.8	0	1
SMARCA1->RNF115	0	0	0	0	0	0	1	0	1
SMARCA1->RNF19B	0	0	0	0	0	0	0	0.8	3
SMARCA1->RP11-527D7.1	0	0	0	0	0	0	0	0.8	3
SMARCA1->SUCO	0	0	0	0	0	0.8	0	0	1
SMARCA1->TTC30B	0	0	0	0	0	0	0	0.8	3
SMARCAD1->S100A11	0	0	0	0	0	0	1	1	3
SMARCAD1->SPATA6	0	0	0.9	0	0	0	0	0	1
SMARCB1->RCC2	0	0	0	0	0	0	0	0.9	3
SMARCB1->SMARCC1	0	0	0	0	0	0	0	0.8	3
SMARCC1->DNTTIP2	0	0.8	0	0	0	0	0	0	1
SMARCC1->KIF9	0	0	0	0	0	0	0	0.8	3
SMARCC1->NKTR	0	0	0	0	0	0	0	0.9	3
SMARCC2->PARP1	0	0	0	0	0	0.9	0.9	0.9	3
SMARCD2->CCDC173	0	0	0	0	0.8	0	0	0	1
SMARCD2->CD84	0.9	0	0	0	0	0	0	0	2
SMARCD2->RP11-108M9.4	0	0	0.8	0	0	0	0	0	1
SMARCD3->ACOT11	0	0	0	0	0	0	0	0.8	3
SMARCD3->AL590452.1	0	0.9	0	0	0	0	0	0	1
SMARCD3->ATRIP	0	0.9	0	0	0	0	0	0	1
SMARCD3->CDCP1	0	0.9	0	0	0	0	0	0	1
SMARCD3->DLGAP3	0	0.9	0	0	0	0	0	0	1
SMARCD3->DOCK10	0	0.8	0	0	0	0	0	0	1
SMARCD3->EPHX1	0	0.8	0	0	0	0	0	0	1
SMARCD3->FAM63A	0	0.8	0	0	0	0	0	0	1
SMARCD3->GBP1	0	0	0	0	0	0	0	0.8	3
SMARCD3->GK5	0	0.8	0	0	0	0	0	0	1
SMARCD3->GSTM1	0	0	0	0	0	0	0	0.9	3
SMARCD3->ICA1L	0	0.8	0	0	0	0	0	0	1
SMARCD3->IQCC	0	0.9	0	0	0	0	0	0	1
SMARCD3->KCNA3	0	0.8	0	0	0	0	0	0	1
SMARCD3->KLF7	0	0	0	0	0	0	0	0.8	3
SMARCD3->MARC1	0	0.9	0	0	0	0	0	0	1
SMARCD3->NABP1	0	0	0	0	0	0	0	0.9	3
SMARCD3->PRDM16	0	0.8	0	0	0	0	0	0	1
SMARCD3->RP3-395M20.12	0	0	0	0	0	0	0	0.9	3
SMARCD3->VAMP4	0	0	0	0	0	0	0	0.8	3
SMARCD3->ZC3H12A	0	0	0	0	0	0	0	0.9	3
SMARCD3->ZNF678	0	0	0	0	0	0	0	0.8	3
SMC2->CKAP2L	0	0	0	0	0	0	0	1	3
SMC2->CKS1B	0	0	0	0	0	0	0	1	3
SMC2->PDIA6	0	0	0	0	0	0	0	0.8	3
SMC3->SGOL1	0	0	0	0	0	0	0	0.8	3
SMG1->PLCD1	0	0	0	0	0	0	0	0.8	3
SMG5->ACOX2	0	0	0	0	0	0	0	0.8	3
SMG5->AGO4	0	0	0	0	0	1	0	0	1
SMG5->ALS2	0	0	0.9	0	0	0	0	0	1
SMG5->RP11-96K19.2	0	0	0	0	0	0	0	0.8	3
SMG5->RP5-935K16.1	0	0	0.8	0	0	0	0	0	1
SMG5->TRAF3IP3	0	0.8	0	0	0	0	0	0	1
SMG7->MTMR14	0	0.8	0	0	0	0	0	0	1
SMG7->PASK	0	0	0	0	0	0	0	0.8	3
SMG7->S100A9	0	0	0	0	0	0	0	0.8	3
SMURF2->DCAF8	0	0	0	0	0	0	0	0.9	3
SMURF2->RP3-455J7.4	0	0	0	0	0	0	0	0.8	3
SNAI3->AC009961.3	0.8	0	0	0	0	0	0	0	2
SNAI3->C2orf42	0	0	0.9	0	0	0	0	0	1
SNAI3->FAM229A	0	0	0	0	0	0	0	0.8	3
SNAI3->PCYOX1	0	0	0	0	0.9	0	0	0	1
SNAI3->RBM6	0	0	0	0	0	0	0	0.8	3
SNAI3->RP11-244H3.4	0	0	0.9	0	0	0	0	0	1
SNAI3->RP11-266J6.2	0	0	0	0	0	0	0	0.8	3
SNAI3->RP11-271K21.11	0	0	0.9	0	0	0	0	0	1
SNAI3->RP13-131K19.6	0	0	0	0	0	0	0	0.8	3
SNAI3->ST7L	0	0	0	0	0	0	0.9	0	1
SNAI3->ZFYVE9	0	0	0	0	0	0	0	0.8	3
SNAPC1->ADCY3	0	0	0	0	0	0	0	0.8	3
SNAPC4->ADPRH	0	0	0	0	0.8	0	0	0	1
SNAPC4->FBXO6	0	0	0	0	0	0	0	0.9	3
SNAPC4->RGS18	0.8	0	0	0	0	0	0	0	2
SNAPC4->TMEM167B	0.9	0	0	0	0	0	0	0	2
SNAPC4->TMEM201	0	0	0.8	0	0	0	0	0	1
SNAPC4->USP19	0	0	0.8	0	0	0	0	0	1
SNAPC4->WDR78	0	0	0	0	0.9	0	0	0	1
SNIP1->C2orf47	0	0	0	0	0	0	0.9	0	1
SNIP1->LINC00116	0	0	0	0	0	0.8	0	0	1
SNIP1->RP11-245G13.2	0	0	0	0	0	0	0	0.8	3
SNRK->FAM129A	0	0	0	0	0	0	1	0	1
SNRPB->YBX1	0	0	0.8	0	0	0	0	0	1
SNRPD1->HSPE1	0	0	0	0	0	0	0.8	1	3
SOCS1->ABHD1	0	0	0	0	0	0	0	0.8	3
SOCS1->DEGS1	0	0	0	0	0	0	0	0.9	3
SOCS1->PSME4	0	0	0	0	0	0	0	0.8	3
SOCS3->AL645728.1	0	0	0	0	0	0	0	1	3
SOCS3->CROCC	0	0	0	0	0	0	0	0.8	3
SOCS3->GPR35	0	0	0	0	0	0	0	0.9	3
SOCS3->POMC	0	0	0	0	0	0.8	0	0	1
SOCS3->SRGAP2	0	0	0	0	0	0	0	0.9	3
SOCS3->TOMM40L	0	0	0	0	0	0	0	0.8	3
SOCS3->VWA1	0	0	0	0	0	0	0	0.8	3
SOD1->C1orf228	0	0	0	0	0	0	0	0.8	3
SOX12->S100A13	0	0	0	0	0	0	0	0.8	3
SOX4->HMGN2	0	0	0.8	0	0	0	0	0	1
SP1->AC142528.1	0	0	0	0	0	0	0	1	3
SP1->ACOX2	0.9	0	0	0	0	0	0	0	2
SP1->ANKRD13C	0	0	0	0	0	0	0	0.8	3
SP1->ANKRD39	1	0	0	0	0	0	0	0	2
SP1->AP4B1	0.8	0	0	0	0	0	0	0	2
SP1->APH1A	0.8	0	0	0	0	0	0	0	2
SP1->ASPM	0	0	0	0	0	0	0	0.9	3
SP1->ATAD3C	0.8	0	0	0	0	0	0	0	2
SP1->ATP8B2	0	0	0	0	0	0	0	0.9	3
SP1->AURKAIP1	0.8	0	0	0	0	1	1	1	3
SP1->C1orf131	0	0	0	0	0	0	0	0.9	3
SP1->C1orf74	0.9	0	0	0	0	0	0	0	2
SP1->CD96	0	0	0	0	0	0	0	0.8	3
SP1->CTDSPL	0.8	0	0	0	0	0	0	0	2
SP1->CTH	0	0	0.8	0	0	0	0	0	1
SP1->DDX18	0	0	0	0	0	0.8	0.9	1	3
SP1->DUSP11	0	0	0	0	0	0.8	0	0	1
SP1->FIGN	0.9	0	0	0	0	0	0	0	2
SP1->FPGT	0.9	0	0	0	0	0	0	0	2
SP1->FUBP1	1	0	0	0	0	0	0	0	2
SP1->MAGOH	0	0	0	0	0	0.8	0	0	1
SP1->RAB5A	0	0	0	0	0	0.9	0	0	1
SP1->RP11-334G22.1	0.8	0	0	0	0	0	0	0	2
SP1->RP11-355B11.2	0	0	0	0	0	0	0	0.8	3
SP1->RP11-443B7.1	0.8	0	0	0	0	0	0	0	2
SP1->RP11-7O11.3	0	0	0	0	0	0	0	0.8	3
SP1->SEC22C	0	0	0	0	0	0	0	0.8	3
SP1->SNRPG	0	0	0	0	0	1	0	1	3
SP1->TM2D1	0	0	0	0	0	0	0	0.8	3
SP1->USP34	0.9	0	0	0	0	0	0	0	2
SP2->C3orf52	0	0	0	0	0	0	0	0.8	3
SP2->CHMP3	0	0	0	0	0	0	0	1	3
SP2->COL24A1	0	0	0	0	0	0	0	0.8	3
SP2->DTL	0	0	0	0	0	0	0	0.8	3
SP2->DUSP11	0	0	0	0	0	0.8	0	0.8	3
SP2->GNPAT	0	0	0	0	0	0.8	0.8	1	3
SP2->HIST2H2AC	0	0	0	0	0	0	0	1	3
SP2->LRPPRC	0	0	0	0	0	0.9	0	0	1
SP2->NDUFAF7	0	0	0	0	0	0	0	0.8	3
SP2->NDUFB4	0	0	0	0	0	0.8	0	0.8	3
SP2->PRMT6	0	0	0	0	0	0.9	0	0	1
SP2->RBM43	0	0	0	0	0	0	0	0.9	3
SP2->SGOL1	0	0	0	0	0.9	0.9	0.8	0.9	3
SP2->SMIM12	0	0	0	0	0	0	0	0.8	3
SP2->SPRTN	0	0	0	0	0	0	0	0.8	3
SP2->TIMM17A	0	0	0	0	0	0.8	0	0	1
SP2->YRDC	0	0	0	0	0	0.9	0	0	1
SP3->AURKAIP1	0	0	0	0	0	0.8	0	0	1
SP3->CCDC115	0	0	0	0	0	0	0	0.9	3
