Edge	cluster8	cluster3	cluster2	cluster1	cluster6	cluster9	cluster10	cluster7	cluster
PHLPP2->SNIP1	0	0	0	0	0	0.8	0	0	8
PHLPP2->TET3	0	0	0	0	0	0.8	0	0	8
PHLPP2->TFPI	0	0	0	0	0	0.8	0	0	8
PHLPP2->VPRBP	0	0	0	0	0	0.8	0	0	8
PHLPP2->ZNF124	0	0	0	0	0	0.8	0	0	8
PHLPP2->ZNF589	0	0	0	0	0.9	0	0	0	9
PIAS1->HS2ST1	0.8	0	0	0	0	0	0	0	5
PIAS3->HMCES	0	0	0	0	0	0.8	0	0	8
PIGG->MNDA	0	0	0	0	0	0.8	0	0	8
PIGG->SLC35F6	0	0	0.9	0	0	0	0	0	3
PIGN->B3GALNT2	0	0	0.8	0	0	0	0	0	3
PIGN->RP5-886K2.3	0	0	0	0	0	0.9	0	0	8
PIGO->DISP1	0.8	0	0	0	0	0	0	0	5
PIGO->PINK1-AS	0.8	0	0	0	0	0	0	0	5
PIGO->RP11-191L17.1	0.8	0	0	0	0	0	0	0	5
PIGO->RP11-488L18.10	0.8	0	0	0	0	0	0	0	5
PIGO->RP5-1065J22.8	0.8	0	0	0	0	0	0	0	5
PIGO->UBP1	0.8	0	0	0	0	0	0	0	5
PIGV->YARS	0	0	0	0	0	0	0.8	0	2
PIK3R2->ASXL2	0.8	0	0	0	0	0	0	0	5
PIK3R2->C2orf48	0.8	0	0	0	0	0	0	0	5
PIK3R2->CD84	0.8	0	0	0	0	0	0	0	5
PIK3R2->CEP104	0.8	0	0	0	0	0	0	0	5
PIK3R2->FAM117B	0.8	0	0	0	0	0	0	0	5
PIK3R2->FBXO48	0	0	0.8	0	0	0	0	0	3
PIK3R2->GORASP1	0.8	0	0	0	0	0	0	0	5
PIK3R2->ITPKB	0.8	0	0	0	0	0	0	0	5
PIK3R2->KIAA1107	0	0	0.8	0	0	0	0	0	3
PIK3R2->LRRC42	0.8	0	0	0	0	0	0	0	5
PIK3R2->POMGNT2	0	0	0	0	0	0	0	0.8	1
PIK3R2->RP11-423O2.5	0.8	0	0	0	0	0	0	0	5
PIK3R2->RP11-443B7.1	0	0	1	0	0	0	0	0	3
PIK3R2->RP5-943J3.2	0	0	0.8	0	0	0	0	0	3
PIK3R2->SLC11A1	0	0	0.8	0	0	0	0	0	3
PIK3R2->XKR8	0.8	0	0	0	0	0	0	0	5
PIKFYVE->INPP5B	0.8	0	0	0	0	0	0	0	5
PINK1->HAAO	0.8	0	0	0	0	0	0	0	5
PINK1->MPZL1	0.9	0	0	0	0	0	0	0	5
PIR->AC108488.4	0	0	0	0	0.8	0	0	0	9
PKN1->PAFAH2	0	0	0	0	0	0	0	0.8	1
PKN3->ATAD3C	0.9	0	0	0	0	0	0	0	5
PKN3->CALCRL	0.8	0	0	0	0	0	0	0	5
PKN3->GPX7	0	0.9	0	0	0	0	0	0	7
PKN3->NEK7	0	0	0	0	0	0	0.8	0	2
PKNOX1->ATG4C	0	0	0	0	0	0.9	0	0	8
PKNOX1->DLGAP3	0	0	0	0	0	0.8	0	0	8
PKNOX1->ISG20L2	0	0	0	0	0	0.9	0	0	8
PLA2G16->ACAD11	0	0	0	0	0	0	0	0.8	1
PLA2G16->BCL9	0	0	0	0	0.8	0	0	0	9
PLA2G16->CCDC30	0	0	0	0	0	0	0	0.8	1
PLA2G16->ECE1	0	0	0	0	0	0	0	0.8	1
PLA2G16->ECM1	0	0	0	0	0.8	0	0	0	9
PLA2G16->ELK4	0	0	0	0	0	0	0	0.8	1
PLA2G16->FZD5	0	0	0	0	0	0	0	1	1
PLA2G16->GSTM2	0	0	0	0	0	0	0	0.8	1
PLA2G16->ITPRIPL1	0	0	0	0	0.8	0	0	0	9
PLA2G16->LINC00115	0	0	0	0	0.9	0	0	0.8	15
PLA2G16->MECR	0	0	0	0	0	0	0	0.9	1
PLA2G16->MITF	0	0	0	0	0.9	0	0	0	9
PLA2G16->RBKS	0	0	0	0	0	0	0	0.8	1
PLA2G16->TGFBR2	0	0	0	0	0	0	0	0.8	1
PLA2G16->TRAK2	0	0	0	0	0	0	0	0.8	1
PLA2G16->WDR78	0	0	0	0	0.8	0	0	0	9
PLAG1->ABTB1	0	0	0	0	0	0	0.8	0	2
PLAG1->AKT3	0	0	0	0	0	0	0.9	0	2
PLAG1->CRIPT	0	0	0	0	0	0	0.9	0	2
PLAG1->DYRK3	0	0	0.8	0	0	0	0	0	3
PLAG1->EFCAB14	0	0	0	0	0	0	0.8	0	2
PLAG1->FAM98A	0	0	0	0	0	0	0.8	0	2
PLAG1->GP9	0	0	0	0	0	0	0.8	0	2
PLAG1->GSTM3	0	0	0	0	0	0	0.9	0	2
PLAG1->HMCES	0	0	0	0	0	0	0.9	0	2
PLAG1->IDH1	0	0	0	0	0	0	0	0.8	1
PLAG1->KIAA1257	0	0	0	0	0.8	0	0	0	9
PLAG1->MEGF6	0	0	0	0	0	0	0	0.8	1
PLAG1->MIA3	0	0	0	0	0	0	0.9	0	2
PLAG1->MYLK-AS1	0	0	0	0	0	0	0.8	0	2
PLAG1->OBSCN	0	0	0	0	0	0	0.8	0	2
PLAG1->PPP1R12B	0	0	0	0	0	0	0.9	0	2
PLAG1->RC3H1	0	0	0.8	0	0	0	0	0	3
PLAG1->RP11-196G18.23	0	0	0	0	0	0	0	0.8	1
PLAG1->RP11-708J19.1	0	0	0.8	0	0	0	0	0	3
PLAG1->SLC26A6	0	0	0.8	0	0	0	0	0	3
PLAG1->SORT1	0	0	0.8	0	0	0	0	0	3
PLAG1->ZBTB48	0	0	0	0	0	0	0.9	0	2
PLAG1->ZNF197	0	0	0	0	0	0	0.8	0	2
PLAG1->ZNF670	0	0	0	0	0	0	0.8	0	2
PLAGL1->TMED5	0	0	0	0	0	0	0	0.9	1
PLAGL2->NFYC	0	0	0	0	0	1	0	0	8
PLAGL2->PRKCD	0	0	0	0	0	0.8	0	0	8
PLD1->BAP1	0.9	0	0	0	0	0	0	0	5
PLD1->CEP85	0.9	0	0	0	0	0	0	0	5
PLD1->CPOX	0.8	0	0	0	0	0	0	0	5
PLD1->FAM212B	0.9	0	0	0	0	0	0	0	5
PLD1->FAM89A	0	0	0	0	0	0	0	0.8	1
PLD1->FCRLB	0	0	0.8	0	0	0	0	0	3
PLD1->FYCO1	0	0	0.8	0	0	0	0	0	3
PLD1->KANSL1L	0.9	0	0	0	0	0	0	0	5
PLD1->NEGR1	0.8	0	0	0	0	0	0	0	5
PLD1->NUP35	0.8	0	0	0	0	0	0	0	5
PLD1->RNF25	0.9	0	0	0	0	0	0	0	5
PLD1->RP1-224A6.3	0.9	0	0	0	0	0	0	0	5
PLD1->RP11-245G13.2	0.9	0	0	0	0	0	0	0	5
PLD1->SFT2D2	0.8	0	0	0	0	0	0	0	5
PLD1->SHC1	0.9	0	0	0	0	0	0	0	5
PLD1->SLC5A6	0.8	0	0	0	0	0	0	0	5
PLD1->STAB1	0	0	0.8	0	0	0	0	0	3
PLD1->STIL	0.9	0	0	0	0	0	0	0	5
PLD4->GOLT1A	0	0	0	0	0	0	0	0.9	1
PLD6->PIK3CB	0.9	0	0	0	0	0	0	0	5
PLEK->ARL6IP5	0	0	0	0	0	0	0	1	1
PLEK->ARPC2	0	0	0	0	0	0	0	0.9	1
PLEK->ARPC5	0	0	0	0	0	0	0	1	1
PLEK->C1orf228	0	0	0	0	0	0	0	1	1
PLEK->C2orf88	0	0	0	0	0	0	0	1	1
PLEK->CAMK1	0	0	0	0	0	0	0	0.9	1
PLEK->CAPZB	0	0	0	0	0	0	0	0.8	1
PLEK->CD47	0	0	0	0	0	0	0	1	1
PLEK->CD53	0	0	0	0	0	0	0	1	1
PLEK->CD84	0	0	0	0	0	0	0	1	1
PLEK->CDCA7	0	0	0	0	0	0	0	0.8	1
PLEK->CMTM6	0	0	0	0	0	0	0	1	1
PLEK->CNRIP1	0	0	0	0	0	0	0	1	1
PLEK->CNST	0	0	0	0	0	0	0	1	1
PLEK->CTDSPL	0	0	0	0	0	0	0	0.9	1
PLEK->DNM3	0	0	0	0	0	0	0	1	1
PLEK->EEF1B2	0	0	0	0	0	0	0	0.8	1
PLEK->EIF4G3	0	0	0	0	0	0	0	0.9	1
PLEK->EMILIN1	0	0	0	0	0	0	0	1	1
PLEK->EPCAM	0	0	0	0	0	0	0	0.9	1
PLEK->EVA1B	0	0	0	0	0	0	0	0.9	1
PLEK->FAM124B	0	0	0	0	0	0	0	1	1
PLEK->FAM98A	0	0	0	0	0	0	0	0.9	1
PLEK->FCER1A	0	0	0	0	0	0	0	1	1
PLEK->FCER1G	0	0	0	0	0	0	0	1	1
PLEK->GADD45A	0	0	0	0	0	0	0	0.8	1
PLEK->GCSAML	0	0	0	0	0	0	0	1	1
PLEK->GP9	0	0	0	0	0	0	0	1	1
PLEK->GPX1	0	0	0	0	0	0	0	1	1
PLEK->GYPC	0	0	0	0	0	0	0	1	1
PLEK->H3F3A	0	0	0	0	0	0	0	1	1
PLEK->IL1B	0	0	0	0	0	0	0	1	1
PLEK->INSIG2	0	0	0	0	0	0	0	1	1
PLEK->ITGA4	0	0	0	0	0	0	0	1	1
PLEK->ITGA6	0	0	0	0	0	0	0	1	1
PLEK->LBR	0	0	0	0	0	0	0	1	1
PLEK->LEPROT	0	0	0	0	0	0	0	1	1
PLEK->LIMS1	0	0	0	0	0	0	0	1	1
PLEK->LRRFIP2	0	0	0	0	0	0	0	1	1
PLEK->LTBP1	0	0	0	0	0	0	0	1	1
PLEK->MALL	0	0	0	0	0	0	0	0.8	1
PLEK->MANF	0	0	0	0	0	0	0	0.8	1
PLEK->MEIS1	0	0	0	0	0	0	0	1	1
PLEK->MFF	0	0	0	0	0	0	0	0.9	1
PLEK->MGLL	0	0	0	0	0	0	0	1	1
PLEK->MIR4435-1HG	0	0	0	0	0	0	0	0.9	1
PLEK->MMEL1	0	0	0	0	0	0	0	0.8	1
PLEK->MPC2	0	0	0	0	0	0	0	1	1
PLEK->MRPS15	0	0	0	0	0	0	0	1	1
PLEK->MYLK	0	0	0	0	0	0	0	0.9	1
PLEK->NFIA	0	0	0	0	0	0	0	1	1
PLEK->OST4	0	0	0	0	0	0	0	1	1
PLEK->PBX1	0	0	0	0	0	0	0	1	1
PLEK->PDIA5	0	0	0	0	0	0	0	1	1
PLEK->PDIA6	0	0	0	0	0	0	0	0.8	1
PLEK->PRKACB	0	0	0	0	0	0	0	1	1
PLEK->PTMA	0	0.8	0	0	0	0	0	0	7
PLEK->RAB13	0	0	0	0	0	0	0	0.9	1
PLEK->RALB	0	0	0	0	0	0	0	1	1
PLEK->RAMP1	0	0	0	0	0	0	0	1	1
PLEK->RASGRP3	0	0	0	0	0	0	0	1	1
PLEK->RGS18	0	0	0	0	0	0	0	1	1
PLEK->RHOC	0	0	0	0	0	0	0	1	1
PLEK->RTN4	0	0	0	0	0	0	0	1	1
PLEK->SCP2	0	0	0	0	0	0	0	0.8	1
PLEK->SDPR	0	0	0	0	0	0	0	1	1
PLEK->SELP	0	0	0	0	0	0	0	1	1
PLEK->SH3BGRL3	0	0	0	0	0	0	0	1	1
PLEK->SLC50A1	0	0	0	0	0	0	0	1	1
PLEK->ST6GAL2	0	0	0	0	0	0	0	1	1
PLEK->STMN1	0	0	0	0	0	0	0	1	1
PLEK->TAGLN2	0	0	0	0	0	0	0	1	1
PLEK->TCTEX1D1	0	0	0	0	0	0	0	0.8	1
PLEK->TMEM163	0	0	0	0	0	0	0	1	1
PLEK->TMSB10	0	0	0	0	0	0	0	1	1
PLEK->TRIB2	0	0	0	0	0	0	0	1	1
PLEK->TTC27	0	0	0	0	0	0	0	1	1
PLEK->UBE2F	0	0	0	0	0	0	0	0.9	1
PLEK->ZEB2	0	0	0	0	0	0	0	1	1
PLEK->ZFP36L2	0	0	0	0	0	0	0	1	1
PLK1->ASPM	0	0	0.9	0	0	0	0	0	3
PLK1->CCDC121	0	0	0	0	0	0	0	0.8	1
PLK1->CDC20	1	0.9	0.9	0	0	0.9	0.9	1	6
PLK1->CDCA8	0	0	0.8	0	0	0	0	0	3
PLK1->CENPA	0	0	0	0	0.8	0	0	1	15
PLK1->CENPF	0	0	0	0	0.9	0	0	0.8	15
PLK1->H6PD	0	0	0	0	0	0	0	0.8	1
PLK1->MIIP	0	0	0	0	0	0	0	0.8	1
PLK1->NEK2	0	0	0	0	0	0	0	0.8	1
PLK1->PSRC1	0.9	0	0	0	0.8	0	0	0	5
PLK2->CROCC	0	0	0	0	0.8	0	0	0	9
PLK2->MMP23B	0	0	0	0	0.8	0	0	0	9
PLK2->SLC2A5	0	0	0	0	0	0.9	0	0	8
PLK2->TFB2M	0	0	0	0	0	0.9	0	0	8
PLK3->RP11-686O6.2	0	0	0	0	0	0	0	0.8	1
PLK4->SPICE1	0	0	0	0	0	0	0	0.8	1
PNN->OLA1	0	0	0	0	0	0	0.9	0	2
PNRC2->TFG	0	0	0	0	0	0	0.8	0	2
POLR1A->ATAD2B	0.9	0	0	0	0	0	0	0	5
POLR1A->CCDC71	0.8	0	0	0	0	0	0	0	5
POLR1A->CPOX	0.9	0	0	0	0	0	0	0	5
POLR1A->DENND6A	0.9	0	0	0	0	0	0	0	5
POLR1A->EXO5	0.9	0	0	0	0	0	0	0	5
POLR1A->FAM76A	0.9	0	0	0	0	0	0	0	5
POLR1A->ITGA9	1	0	0	0	0	0	0	0	5
POLR1A->KLF7	0.8	0	0	0	0	0	0	0	5
POLR1A->LBH	0.8	0	0	0	0	0	0	0	5
POLR1A->MTF1	0	0	0	0	0	0.8	0	0	8
POLR1A->NUP35	1	0	0	0	0	0	0	0	5
POLR1A->PCBP4	0	0	0.8	0	0	0	0	0	3
POLR1A->PHOSPHO2	0.8	0	0	0	0	0	0	0	5
POLR1A->PQLC2	0.9	0	0	0	0	0	0	0	5
POLR1A->RP11-353N4.4	0.9	0	0	0	0	0	0	0	5
POLR1A->RP11-484K9.4	0.8	0	0	0	0	0	0	0	5
POLR1A->TP53BP2	0.9	0	0	0	0	0	0	0	5
POLR1B->RP11-527D7.1	0	0	0	0	0.8	0	0	0	9
POLR1B->RP11-568N6.1	0	0	0	0	0	0	0	0.9	1
POLR1B->S100A9	0	0	0	0	0	0	0	0.8	1
POLR2E->PYCR2	0	0	0	0	0	0	0	0.8	1
POLR2H->RAB7A	0	0	0	0	0	0.9	0	0	8
POLR2L->FCER1A	0	0	0	0	0	0	0	0.9	1
POLR2L->HSPE1	0	0	0	0	0	0	0	0.8	1
POLR2L->S100A4	0	0	0	0	0	0	0	1	1
POLR3A->GTF2E1	0.8	0	0	0	0	0	0	0	5
POLR3B->ANKRD44	0.8	0	0	0	0	0	0	0	5
POLR3B->BCS1L	0	0	0	0	0	0.8	0	0	8
POLR3B->FBXO41	0.8	0	0	0	0	0	0	0	5
POLR3B->GALNT2	0	0	0	0	0	0.8	0	0	8
POLR3B->HLX	0	0	0	0	0	0.9	0	0	8
POLR3B->KIAA2018	0.8	0	0	0	0	0	0	0	5
POLR3B->NHEJ1	0.8	0	0	0	0	0	0	0	5
POLR3B->RAB3GAP2	0.8	0	0	0	0	0	0	0	5
POLR3B->RP11-266J6.2	0	0	0	0	0	0	0	0.8	1
POLR3B->RP5-943J3.2	0.8	0	0	0	0	0	0	0	5
POLR3B->SCLY	0.8	0	0	0	0	0	0	0	5
POLR3B->ZNF852	0	0	0	0	0.8	0	0	0	9
POLR3C->GPR27	0	0	0	0	0	0	0	1	1
POLR3F->VPS45	0	0	0	0	0	0	0.8	0	2
POLR3K->HAT1	0	0	0	0	0	0	0	0.9	1
POLR3K->RUSC1	0	0	0	0	0	0	0	0.9	1
POLR3K->SNRPE	0	0	0	0	0	0	0	0.8	1
POLR3K->SPC25	0	0	0	0	0	0	0	0.8	1
POU2F1->BCAS2	0	0	0	0	0	0	0	0.8	1
POU2F1->CASP9	0	0	0	0	0	0.8	0	0	8
POU2F1->FOXJ3	0	0	0	0	0	0	0	0.9	1
POU2F1->MARCH7	0	0	0	0	0	0.8	0	0	8
POU2F1->XPO1	0	0	0	0	0	1	0	0	8
POU2F2->C1orf131	0	0	0	0	0	0	0.8	0	2
POU2F2->CCDC142	0	0	0	0	0	0	0	0.8	1
POU2F2->IFIH1	0	0	0	0	0	0	0	0.9	1
PPAPDC2->FBXO44	0	0	0	0	0	0	0	0.8	1
PPAPDC2->SHQ1	0	0	0	0	0.8	0	0	0	9
PPAPDC3->AC010883.5	0.9	0	0.8	0	0	0	0	0	5
PPAPDC3->C1orf213	0.9	0	0	0	0	0	0	0	5
PPAPDC3->EXO1	0	0	0.9	0	0	0	0	0	3
PPAPDC3->MEGF6	0	0	0	0	0	0	0	1	1
PPAPDC3->MFSD9	0	0	0.8	0	0	0	0	0	3
PPAPDC3->NCDN	0	0	0	0	0	0	0	0.8	1
PPAPDC3->PDK1	0.8	0	0	0	0	0	0	0	5
PPAPDC3->PIK3CD	0	0	0.8	0	0	0	0	0	3
PPAPDC3->POMGNT2	0	0	0	0	0	0	0	0.8	1
PPAPDC3->RP1-224A6.3	0.8	0	0	0	0	0	0	0	5
PPAPDC3->RP11-154H23.3	0.8	0	0	0	0	0	0	0	5
PPAPDC3->RP11-295G20.2	0	0	0.8	0	0	0	0	0	3
PPAPDC3->RP5-884G6.2	0	0	0	0	0	0	0	0.8	1
PPAPDC3->SIDT1	0	0	0	0	0	0	0	0.8	1
PPAPDC3->TMEM57	0	0	0.8	0	0	0	0	0	3
PPARA->MEGF6	0	0	0.8	0	0	0	0	0	3
PPARA->TPRG1L	0	0	0	0	0	0	0	0.8	1
PPARGC1B->ANKRD13C	0.8	0	0	0	0	0	0	0	5
PPARGC1B->ATP6V1E2	0	0	0	0	0	0	0.8	0	2
PPARGC1B->RP11-355B11.2	0	0	0	0	0	0	0.8	0	2
PPARGC1B->SFMBT1	0	0	0	0	0.8	0	0	0	9
PPARGC1B->TMEM125	0	0	0	0	0	0	0	0.9	1
PPARGC1B->TMEM45A	0.8	0	0	0	0	0	0	0	5
PPFIA1->ATP6V1E2	0	0	0	0	0.8	0	0	0	9
PPFIA1->DUSP7	0	0	0	0	0	0	0	0.8	1
PPFIA1->PPP1R21	0	0	0	0	0	0.8	0	0	8
PPFIA3->IQCC	0	0	0	0	0.8	0	0	0	9
PPFIA3->PPM1M	0	0	0.8	0	0	0	0	0	3
PPFIA3->XXcos-LUCA11.4	0	0	0	0	0.8	0	0	0	9
PPFIA3->ZNF513	0	0	0.8	0	0	0	0	0	3
PPFIBP1->CDC7	0	0	0	0	0	0.9	0	0	8
PPFIBP1->ZBTB17	0	0	0	0	0.8	0	0	0	9
PPIP5K1->FAM76A	0	0	0	0	0	0	0	0.8	1
PPIP5K1->LRIF1	0	0	0	0	0	0	0.8	0	2
PPIP5K1->TTC7A	0	0	0.9	0	0	0	0	0	3
PPIP5K2->ARL8B	0	0	0.8	0	0	0	0	0	3
PPM1F->TTC27	0	0	0	0	0	0	0	0.8	1
PPM1L->AGFG1	0	0	0	0	0	0	0	0.9	1
PPM1L->ASTE1	0	0	0	0	0	0.9	0	0	8
PPM1L->BRPF1	0	0	0	0	0	0	0	0.8	1
PPM1L->EML4	0	0.8	0	0	0	0	0	0	7
PPM1L->EPS15	0	0	0	0	0	1	0	0	8
PPM1L->GFI1	0	0	0	0	0.9	0	0	0	9
PPM1L->IQSEC1	0	0	0	0	0	0	0	0.9	1
PPM1L->RP5-1065J22.8	0.8	0	0	0	0	0	0	0	5
PPM1L->SUMF1	0.8	0	0	0	0	0	0	0	5
PPME1->RP11-517B11.4	0	0	0	0	0	0	0	0.9	1
PPP1CB->GTF3C3	0	0	0	0	0	0	0	0.9	1
PPP1R10->CCDC23	0	0	0	0	0	0.9	0	0	8
PPP1R12B->MORN2	0	0	0	0	0	0	0.9	0	2
PPP1R12B->TGFBRAP1	0	0	0	0	0	0	0.8	0	2
PPP1R12C->C1orf74	0	0	0.8	0	0	0	0	0	3
PPP1R12C->PCYOX1	0	0	0.8	0	0	0	0	0	3
PPP1R12C->RP11-96K19.2	0	0	0	0	0	0	0	0.8	1
PPP1R12C->TTN-AS1	0	0	0	0	0	0	0	0.8	1
PPP1R14A->AL133245.2	0	0	0	0	0.8	0	0	0	9
PPP1R14A->CAMK1	0	0	0	0	0	0	0	0.8	1
PPP1R14A->FCER1A	0	0	0	0	0	0	0	0.9	1
PPP1R14A->FCGR2A	0	0	0	0	0	0	0	0.8	1
PPP1R14A->GP9	0	0	0	0	0	0	0	1	1
PPP1R14A->NECAP2	0	0	0	0	0.9	0	0	0	9
PPP1R14A->PPM1M	0	0	0	0	0.8	0	0	0	9
PPP1R14A->S100A4	0	0	0	0	0	0	0	1	1
PPP1R14A->SDPR	0	0	0	0	0	0	0	1	1
PPP1R15B->RBM6	0	0	0	0	0	0.8	0	0	8
PPP1R15B->S100A9	0	0	0	0	0	0	0	0.8	1
PPP1R16A->LNP1	0	0	0	0	0.8	0	0	0	9
PPP1R16A->RP11-69E11.4	0	0	0	0	0	0	0	0.8	1
PPP1R16A->TMEM222	0.9	0	0	0	0	0	0	0	5
PPP1R16B->FAM102B	0	0	0	0	0.8	0	0	0	9
PPP1R16B->WDR5B	0.8	0	0	0	0	0	0	0	5
PPP1R26->GEN1	0	0	0.8	0	0	0	0	0	3
PPP1R26->PARP15	0	0	0	0	0	0	0	0.8	1
PPP1R26->PIK3CD	0	0	0.8	0	0	0	0	0	3
PPP1R26->SHQ1	0	0	0	0	0	0.8	0	0	8
PPP1R37->AHCTF1	0	0	0.9	0	0	0	0	0	3
PPP1R37->DYTN	0	0	0.8	0	0	0	0	0	3
PPP1R37->GCSAM	0.8	0	0	0	0	0	0	0	5
PPP1R37->ICA1L	0	0	0.8	0	0	0	0	0	3
PPP1R37->RAVER2	0	0	1	0	0	0	0	0	3
PPP1R37->RFX8	0	0	0.8	0	0	0	0	0	3
PPP1R37->SFXN5	0	0	0.8	0	0	0	0	0	3
PPP1R37->SLC25A26	0	0	0	0	0	0	0	0.9	1
PPP1R37->VWA1	0	0	0.8	0	0	0	0	0	3
PPP1R37->WARS2	0	0	0.8	0	0	0	0	0	3
PPP1R3B->AC062029.1	0	0	0	0	0	0	0	0.8	1
PPP1R3B->XKR8	0	0	0	0	0	0	0	0.9	1
PPP1R3D->IPP	0	0	0.8	0	0	0	0	0	3
PPP1R3D->LIMS3.1	0	0	0.8	0	0	0	0	0	3
PPP1R3E->INO80B	0	0	0	0	1	0	0	0	9
PPP1R3E->SDCCAG8	0	0	0	0	0	0.8	0	0	8
PPP1R3E->WARS2	0	0	0	0	0.8	0	0	0	9
PPP1R3F->ATL2	0	0	0	0	0	0	0	0.8	1
PPP1R3F->RP5-1180E21.5	0	0	0	0	0.8	0	0	0	9
PPP1R9A->AC012360.4	0	0	0	0	0	0	0	0.9	1
PPP1R9A->CEP350	0	0	0	0	0	0	0	0.9	1
PPP1R9A->CYTIP	0	0	0	0	0	0.8	0	0	8
PPP1R9A->EHBP1	0	0	0	0	0	0.8	0	0	8
PPP1R9A->FLVCR1	0	0	0	0	0	0.8	0	0	8
PPP1R9A->IP6K1	0	0	0	0	0	0.8	0	0	8
PPP1R9A->MYD88	0	0	0	0	0	0.8	0	0	8
PPP1R9A->NPHP3	0	0	0	0	0	0.8	0	0	8
PPP1R9A->NPHP4	0	0	0	0	0	0.8	0	0	8
PPP1R9A->PLEKHM2	0.8	0	0	0	0	0	0	0	5
PPP1R9A->PPP3R1	0	0	0	0	0	0.8	0	0	8
PPP1R9A->RP1-224A6.3	0	0	0	0	0	0.8	0	0	8
PPP1R9A->RP11-343N15.5	0	0	0	0	0	0.8	0	0	8
PPP1R9A->STX12	0	0	0	0	0	0.8	0	0	8
PPP1R9A->TTC30B	0	0	0	0	0	0.8	0	0	8
PPP1R9B->ADAM15	0	0	0.8	0	0	0	0	0	3
PPP1R9B->CD96	0	0	0	0	0	0	0	0.8	1
PPP1R9B->CHPF	0	0	0.8	0	0	0	0	0	3
PPP1R9B->FNBP1L	0	0	0	0	0	0	0	0.8	1
PPP1R9B->GJA4	0	0	0	0	0	0	0	0.9	1
PPP1R9B->HIST3H2A	0	0	0	0	0	0	0	0.8	1
PPP1R9B->IMPDH2	0	0	0	0	0	0.9	0	0	8
PPP1R9B->METTL18	0	0	0.8	0	0	0	0	0	3
PPP1R9B->SETD2	0	0	0	0	0	0.9	0	0	8
PPP1R9B->SH3BP4	0	0	0	0	0	0.8	0	0	8
PPP1R9B->ZNF514	0	0	0.8	0	0	0	0	0	3
PPP2CB->AC009501.4	0	0	0	0	0	0	0	0.8	1
PPP2CB->SP110	0	0	0	0	0.8	0	0	0	9
PPP2R1B->SP110	0	0	0	0	0	1	0	0	8
PPP2R2A->NECAP2	0	0	0	0	0	0	0	0.8	1
PPP2R2D->TTLL4	0	0	0	0	0.8	0	0	0	9
PPP2R3A->ATP6V1E2	0	0	0	0	0	0	0	0.8	1
PPP2R3A->CTTNBP2NL	0	0	0	0	0	0	0	0.9	1
PPP2R3A->LGALSL	0	0	0	0	0	0	0	0.9	1
PPP2R3A->PIK3CD	0.8	0	0	0	0	0	0	0	5
PPP2R3A->PTGER3	0	0	0	0	0	0	0	0.9	1
PPP2R3A->RABL3	0.8	0	0	0	0	0	0	0	5
PPP2R3A->RP11-418J17.1	0	0	0	0	0	0	0	0.9	1
PPP2R3A->USP19	0	0	0	0	0.8	0	0	0	9
PPP2R3A->WBP1	0.8	0	0	0	0	0	0	0	5
PPP2R5B->ABHD5	0	0	0	0	1	0	0	0	9
PPP2R5B->CCSAP	0	0	0	0	0	0	0	0.8	1
PPP2R5B->EXOC8	0	0	1	0	0	0	0	0	3
PPP2R5B->FIGN	0.9	0	0	0	0	0	0	0	5
PPP2R5B->FMO4	0	0	0	0	0.9	0	0	0	9
PPP2R5B->GFPT1	0	0	0.9	0	0	0	0	0	3
PPP2R5B->IL12RB2	0	0	0	0	0.9	0	0	0	9
PPP2R5B->RHOB	0.8	0	0	0	0	0	0	0	5
PPP2R5B->RP11-332H14.2	0.9	0	0	0	0	0	0	0	5
PPP2R5B->RP11-488L18.10	0	0	0	0	0.9	0	0	0	9
PPP2R5B->RP11-708J19.1	0	0	0	0	0.9	0	0	0	9
PPP2R5B->SEPN1	0.8	0	0	0	0	0	0	0	5
PPP2R5B->SLC19A2	0	0	0	0	0.9	0	0	0	9
PPP2R5B->URB2	0	0	1	0	0	0	0	0	3
PPP2R5B->YOD1	0	0	0	0	0.9	0	0	0	9
PPP2R5D->HIPK1	0.8	0	0	0	0	0	0	0	5
PPP3CB->CR1	0	0	0.8	0	0	0	0	0	3
PPP3CB->DCLRE1B	0	0	0	0	0.8	0	0	0	9
PPP3CB->FGR	0	0	0.8	0	0	0	0	0	3
PPP3CB->RP1-92O14.3	0	0	0.8	0	0	0	0	0	3
PPP4C->RCC2	0	0	0	0	0	0	0	0.8	1
PPP4C->SRM	0	0	0	0	0	0	0	0.8	1
PPP4R1L->HHAT	0	0	0	0	0	0	0	0.9	1
PPP4R1L->RP11-7O11.3	0	0	0.8	0	0	0	0	0	3
PPP4R1L->SEMA4A	0	0	0.9	0	0	0	0	0	3
PPP4R1L->VPRBP	0	0	0.8	0	0	0	0	0	3
PPP5D1->ELMOD3	0	0	0	0	1	0	0	0	9
PPP5D1->FAM102B	0	0	0	0	0	0	0	0.9	1
PPP6R1->AC142528.1	0	0	0	0	0	0	0	0.8	1
PPP6R1->ALG6	0	0	0	0	0	0.9	0	0	8
PPP6R1->ANKRD44	0	0	0.8	0	0	0	0	0	3
PPP6R1->C2orf49	0	0	0	0	0	0.9	0	0	8
PPP6R1->CALCRL	0	0	0	0	0.8	0	0	0	9
PPP6R1->CD200	0	0	0.8	0	0	0	0	0	3
PPP6R1->CNNM3	0	0	0	0	0	0.8	0	0	8
